'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'2017-11','313',' 서울역 광장 파출소 옆','정기','F','~10대',13,536.64,4.48,19360,100
'2017-11','314',' 국립현대미술관','정기','F','~10대',4,190.55,1.77,7690,68
'2017-11','315',' 신한은행 안국역지점 옆','정기','F','~10대',23,796.7,7.17,30820,277
'2017-11','316',' 종각역 1번출구 앞','정기','F','~10대',5,242.55,2.23,9590,86
'2017-11','116',' 일진아이윌아파트 옆','정기','F','~10대',1,48.3,0.5,2140,38
'2017-11','324',' 신세계백화점 본점 앞','정기','F','~10대',1,149.11,1.3,5620,39
'2017-11','326',' 안국역 5번출구 앞','정기','F','~10대',7,418.76,3.57,15320,105
'2017-11','327',' 낙원상가 옆','정기','F','~10대',2,97.56,0.88,3790,33
'2017-11','328',' 탑골공원 앞','정기','F','~10대',5,315.81,2.91,12580,114
'2017-11','330',' 청계천 한빛광장','정기','F','~10대',1,74.13,0.67,2880,29
'2017-11','111',' 상수역 2번출구 앞','정기','F','~10대',3,97.31,1.02,4430,96
'2017-11','334',' 종로3가역 2번출구 뒤','정기','F','~10대',4,138.32,1.25,5410,46
'2017-11','335',' 종로3가역 15번출구 앞','정기','F','~10대',1,33.26,0.28,1200,10
'2017-11','337',' 창경궁 입구','정기','F','~10대',6,97.43,0.97,4170,42
'2017-11','338',' 세운스퀘어 앞','정기','F','~10대',2,29.72,0.3,1270,7
'2017-11','339',' 종로4가 사거리','정기','F','~10대',4,151.36,1.48,6400,43
'2017-11','340',' 혜화동 로터리','정기','F','~10대',16,651.39,6.46,27870,278
'2017-11','341',' 혜화역 3번출구 뒤','정기','F','~10대',12,244.23,2.53,10960,81
'2017-11','342',' 대학로 마로니에공원','정기','F','~10대',11,496.39,4.8,20640,155
'2017-11','343',' 예일빌딩(율곡로) 앞','정기','F','~10대',5,106.98,1.05,4500,81
'2017-11','112',' 극동방송국 앞','정기','F','~10대',1,49.61,0.5,2160,15
'2017-11','344',' 성균관대 E하우스 앞','정기','F','~10대',33,765.79,7.69,33260,234
'2017-11','345',' 서울보증보험본사 앞','정기','F','~10대',9,194.27,1.88,8140,66
'2017-11','346',' 맥스타일 앞','정기','F','~10대',13,775.5,8.3,35790,220
'2017-11','347',' 동대문역사문화공원역 9번출구 앞','정기','F','~10대',1,170.65,1.72,7430,0
'2017-11','349',' 사직동주민센터','정기','F','~10대',32,885.01,9.11,39270,391
'2017-11','352',' 중앙고입구 삼거리','정기','F','~10대',2,80.95,0.85,3650,22
'2017-11','353',' 재동초교 앞 삼거리','정기','F','~10대',5,196.37,1.97,8510,60
'2017-11','117',' 홍은사거리','정기','F','~10대',14,1945.18,17.35,74690,326
'2017-11','354',' 포르투갈 대사관 앞','정기','F','~10대',5,130.74,1.11,4790,35
'2017-11','355',' 서울사대부속초교 앞','정기','F','~10대',9,153.16,1.29,5570,55
'2017-11','356',' KT혜화지사 앞','정기','F','~10대',3,21.72,0.24,1060,10
'2017-11','358',' 성대입구 사거리','정기','F','~10대',90,2392.3,23.36,100590,729
'2017-11','359',' 원남동사거리','정기','F','~10대',105,2182.24,21.08,90900,676
'2017-11','361',' 동묘앞역 1번출구 뒤','정기','F','~10대',1,18.02,0.16,700,4
'2017-11','363',' 신설동역 11번출구 뒤','정기','F','~10대',12,375.45,4.32,18590,118
'2017-11','364',' 창신역 1번출구 앞','정기','F','~10대',2,130.67,1.32,5690,58
'2017-11','113',' 홍대입구역 2번출구 앞','정기','F','~10대',19,1136.01,11.34,48770,402
'2017-11','367',' 독립문역 3-1번출구 ','정기','F','~10대',3,193.31,2.13,9210,52
'2017-11','368',' SK 서린빌딩 앞','정기','F','~10대',1,99.79,0.97,4200,35
'2017-11','369',' 광화문 시민열린마당','정기','F','~10대',1,27.18,0.2,880,8
'2017-11','348',' 독립문역 사거리','정기','F','~10대',2,143.51,1.41,6070,26
'2017-11','371',' 동대입구역 6번출구 뒤','정기','F','~10대',4,443.76,4,17240,142
'2017-11','118',' 광흥창역 2번출구 앞','정기','F','~10대',1,93.95,0.85,3650,25
'2017-11','375',' 다산 어린이공원','정기','F','~10대',3,135.13,1.22,5250,46
'2017-11','377',' 서울역 4번출구 앞','정기','F','~10대',2,37.81,0.3,1310,13
'2017-11','378',' 청계7가 사거리','정기','F','~10대',1,52.77,0.48,2050,26
'2017-11','379',' 서울역9번출구','정기','F','~10대',3,156.54,1.35,5830,37
'2017-11','382',' 약수역 10번출구 앞','정기','F','~10대',5,75.14,0.83,3580,32
'2017-11','383',' 신당역 12번 출구 뒤','정기','F','~10대',3,122.63,1.47,6320,92
'2017-11','384',' 종로학원본원 ','정기','F','~10대',11,106.58,0.95,4140,30
'2017-11','114',' 홍대입구역 8번출구 앞','정기','F','~10대',6,624.48,6.28,27020,222
'2017-11','143',' 공덕역 2번출구','정기','F','~10대',1,23.36,0.27,1180,5
'2017-11','144',' 공덕역 8번출구','정기','F','~10대',9,297.47,3.09,13280,165
'2017-11','145',' 공덕역 5번출구','정기','F','~10대',1,115.34,0.93,3990,32
'2017-11','147',' 마포역 4번출구 뒤','정기','F','~10대',2,77.1,0.82,3540,62
'2017-11','150',' 서강대역 2번출구 앞','정기','F','~10대',7,217.08,2.39,10360,67
'2017-11','151',' 망원1동주민센터','정기','F','~10대',1,28.54,0.32,1360,17
'2017-11','152',' 마포구민체육센터 앞','정기','F','~10대',2,47.62,0.43,1850,42
'2017-11','153',' 성산2교 사거리','정기','F','~10대',1,25.25,0.2,850,3
'2017-11','154',' 마포구청역 ','정기','F','~10대',8,765.28,7.58,32700,245
'2017-11','155',' 가좌역1 번출구 뒤','정기','F','~10대',1,96.91,1.01,4370,36
'2017-11','156',' 서울서부지방법원 앞','정기','F','~10대',2,106.39,1.07,4600,32
'2017-11','158',' 독립문 어린이 공원','정기','F','~10대',6,519.58,4.61,19880,82
'2017-11','159',' 이대역 4번 출구','정기','F','~10대',2,76.45,0.68,2970,16
'2017-11','163',' 명지전문대학교 정문 앞','정기','F','~10대',1,28.31,0.26,1100,20
'2017-11','164',' 북가좌1동 주민센터 ','정기','F','~10대',1,59.6,0.7,3010,20
'2017-11','166',' 가재울 초등학교','정기','F','~10대',1,112.53,1.37,5920,28
'2017-11','170',' 가재울 뉴타운 주유소 옆','정기','F','~10대',6,558.36,4.42,19020,131
'2017-11','171',' 임광빌딩 앞','정기','F','~10대',3,30.9,0.27,1200,11
'2017-11','121',' 마포소방서 앞','정기','F','~10대',2,32.07,0.37,1620,11
'2017-11','173',' 서대문역 8번출구 앞','정기','F','~10대',1,33.54,0.28,1210,7
'2017-11','175',' 홍연2교옆','정기','F','~10대',2,348.82,2.94,12670,75
'2017-11','179',' 가좌역 4번출구 앞','정기','F','~10대',7,483.01,5.29,22720,135
'2017-11','518',' 청계천 박물관 앞','정기','F','~10대',10,237.84,2.38,10180,202
'2017-11','519',' 양지사거리','정기','F','~10대',1,40.65,0.41,1770,10
'2017-11','520',' 상왕십리역 4번 출구 앞','정기','F','~10대',4,606.09,6.59,28450,203
'2017-11','521',' 왕십리역 11번 출구 앞','정기','F','~10대',3,171.02,1.62,6970,114
'2017-11','525',' 한양대병원사거리','정기','F','~10대',9,1063.96,10.55,45440,305
'2017-11','526',' 용답토속공원 앞','정기','F','~10대',3,55.83,0.62,2660,17
'2017-11','529',' 장한평역 8번 출구 앞','정기','F','~10대',3,132.21,1.41,6070,65
'2017-11','530',' 청계벽산아파트 앞','정기','F','~10대',6,164.22,1.67,7140,38
'2017-11','535',' 응봉삼거리','정기','F','~10대',1,83.91,0.76,3260,25
'2017-11','536',' 행당역 2번출구 앞','정기','F','~10대',3,49.09,0.59,2530,12
'2017-11','537',' 한양대후문역 부근','정기','F','~10대',4,606.98,5.68,24480,143
'2017-11','123',' 문화촌 공원','정기','F','~10대',5,1006.59,9.72,41840,183
'2017-11','538',' 답십리역 8번출구 앞','정기','F','~10대',4,352.91,3.27,14120,77
'2017-11','539',' 군자교교차로','정기','F','~10대',11,210.15,2.12,9150,52
'2017-11','540',' 군자역 7번출구 베스트샵 앞','정기','F','~10대',13,249.8,2.45,10580,82
'2017-11','542',' 강변역 4번출구 뒤','정기','F','~10대',2,150.31,1.53,6560,33
'2017-11','543',' 구의공원(테크노마트 앞)','정기','F','~10대',6,258.54,2.76,11870,127
'2017-11','544',' 광남중학교','정기','F','~10대',9,1266.33,12.57,54200,319
'2017-11','546',' 잠실대교북단 교차로','정기','F','~10대',2,72.66,0.65,2800,29
'2017-11','549',' 아차산역 3번출구','정기','F','~10대',5,278.37,2.79,12030,100
'2017-11','124',' 서강대 정문 건너편','정기','F','~10대',7,135.6,1.61,6940,71
'2017-11','602',' 장안동 사거리','정기','F','~10대',2,89.58,0.81,3480,38
'2017-11','604',' 답십리초등학교 옆 공원','정기','F','~10대',7,246.59,2.97,12790,96
'2017-11','605',' 신설동역8번출구','정기','F','~10대',2,131.84,1.33,5740,38
'2017-11','607',' 신이문역 2번출구','정기','F','~10대',3,121.52,1.35,5790,38
'2017-11','608',' 전농삼성아파트','정기','F','~10대',1,9.68,0.11,470,3
'2017-11','125',' 서강대 남문 옆','정기','F','~10대',12,161.59,1.84,7860,175
'2017-11','610',' 동대문중 교차로','정기','F','~10대',1,127.93,1.15,4970,48
'2017-11','613',' 신설동역 10번출구 앞','정기','F','~10대',13,416.54,4.24,18290,201
'2017-11','614',' 용두동 사거리','정기','F','~10대',5,186.81,1.78,7670,61
'2017-11','615',' 용두동 레미안허브리츠아파트 앞','정기','F','~10대',7,151.63,1.51,6490,46
'2017-11','616',' 서울시립대 앞','정기','F','~10대',14,226.08,2.53,10980,85
'2017-11','617',' 청솔우성아파트 앞','정기','F','~10대',1,21.88,0.2,850,7
'2017-11','227',' 양평2나들목 보행통로 입구','정기','F','~10대',16,2507.09,22.59,97400,835
'2017-11','229',' 양평1 보행육교 앞','정기','F','~10대',1,61.55,0.54,2320,27
'2017-11','126',' 서강대 후문 옆','정기','F','~10대',40,921.64,10.51,45280,352
'2017-11','232',' 양평우림 이비즈센타 앞','정기','F','~10대',8,92.67,1.2,5200,36
'2017-11','233',' YP 센터 앞','정기','F','~10대',1,13.03,0.16,700,4
'2017-11','234',' 영등포구민체육센터 앞','정기','F','~10대',1,21.76,0.19,820,25
'2017-11','235',' 신길동 우리은행 옆','정기','F','~10대',3,239.09,2.46,10620,80
'2017-11','237',' 보라매 두산위브 건너편','정기','F','~10대',7,374.18,4.41,19060,170
'2017-11','238',' 제2구민체육센타 앞','정기','F','~10대',1,46.85,0.42,1820,17
'2017-11','239',' 유스호스텔 앞','정기','F','~10대',8,555.54,5.41,23300,151
'2017-11','240',' 문래역 4번출구 앞','정기','F','~10대',1,20.08,0.18,780,6
'2017-11','127',' 현대벤처빌 앞','정기','F','~10대',25,379.39,5.23,22540,130
'2017-11','242',' 신길선원가와인아파트 앞','정기','F','~10대',1,109.65,0.99,4260,26
'2017-11','243',' 이앤씨드림타워 앞','정기','F','~10대',1,32.69,0.29,1270,9
'2017-11','245',' 삼성생명 당산사옥 앞','정기','F','~10대',1,40.72,0.45,1940,21
'2017-11','247',' 당산역 10번출구 앞','정기','F','~10대',1,178.12,1.61,6920,29
'2017-11','248',' 초원아파트 앞','정기','F','~10대',1,211.46,2.48,10680,60
'2017-11','250',' 대림아파트 사거리','정기','F','~10대',1,40.41,0.36,1570,11
'2017-11','101',' (구)합정동 주민센터','정기','F','~10대',1,78.71,0.87,3750,27
'2017-11','128',' 신촌역(2호선) 1번출구 옆','정기','F','~10대',4,70.1,0.7,3080,28
'2017-11','252',' 보라매역4번출구','정기','F','~10대',5,94.4,0.96,4150,48
'2017-11','253',' 신풍역 5번출구 인근','정기','F','~10대',1,938.7,9.48,40870,9
'2017-11','256',' 동아에코빌입구','정기','F','~10대',5,161.18,2.01,8660,89
'2017-11','257',' 신길삼거리(우리은행)','정기','F','~10대',1,49.94,0.45,1940,14
'2017-11','259',' 대방역6번출구','정기','F','~10대',3,85.71,0.78,3330,19
'2017-11','700',' KB국민은행 염창역 지점 앞','정기','F','~10대',2,57.7,0.56,2420,23
'2017-11','702',' 목4동주민센터 옆','정기','F','~10대',4,292.15,2.63,11350,75
'2017-11','703',' 오목교역 7번출구 앞','정기','F','~10대',2,60.49,0.75,3250,22
'2017-11','704',' 남부법원검찰청 교차로','정기','F','~10대',1,36.42,0.34,1460,8
'2017-11','708',' 서울출입국관리사무소 앞','정기','F','~10대',2,257.15,2.32,9990,76
'2017-11','709',' 신정3동 현장민원실 앞','정기','F','~10대',1,14.07,0.17,740,5
'2017-11','710',' 서부화물트럭터미널 사거리','정기','F','~10대',8,132.31,1.61,6960,44
'2017-11','130',' 신촌역(2호선) 7번출구 앞','정기','F','~10대',10,398.33,4.05,17500,129
'2017-11','714',' 한국SGI 양천문화회관 앞','정기','F','~10대',5,145.63,1.58,6810,43
'2017-11','800',' 목월공원 앞','정기','F','~10대',12,484.34,5.06,21810,151
'2017-11','802',' 한강진역 2번 출구 앞','정기','F','~10대',1,190.5,1.53,6590,43
'2017-11','803',' 한남초교 앞 보도육교','정기','F','~10대',1,197.98,2,8620,45
'2017-11','805',' 문배어린이공원 앞','정기','F','~10대',6,240.83,2.47,10640,86
'2017-11','806',' 전자랜드 본관 앞','정기','F','~10대',1,51.62,0.55,2370,17
'2017-11','810',' 이태원지하보도','정기','F','~10대',1,49.14,0.39,1700,12
'2017-11','811',' 녹사평역1번출구','정기','F','~10대',12,423.82,4.4,18920,173
'2017-11','813',' 삼각지역 3번출구','정기','F','~10대',2,156.06,1.36,5830,43
'2017-11','815',' LIG강촌아파트 103동앞','정기','F','~10대',1,122.15,1.35,5820,42
'2017-11','385',' 종각역 5번출구','정기','F','~10대',1,34.4,0.42,1810,11
'2017-11','386',' 올림픽기념 국민생활관 앞','정기','F','~10대',1,27.24,0.2,860,53
'2017-11','132',' 창천문화공원','정기','F','~10대',4,125.05,1.28,5540,110
'2017-11','182',' 망원2빗물펌프장 앞','정기','F','~10대',1,45.65,0.44,1890,19
'2017-11','183',' 하늘채코오롱아파트 건너편','정기','F','~10대',2,165.96,1.53,6600,57
'2017-11','184',' SK망원동주유소 건너편','정기','F','~10대',2,39.3,0.33,1450,20
'2017-11','185',' 마포 신수공원 앞','정기','F','~10대',24,1040.8,10.71,46110,255
'2017-11','186',' 월드컵공원','정기','F','~10대',2,199.83,1.95,8410,115
'2017-11','177',' 북가좌 초등학교','정기','F','~10대',1,23.51,0.26,1120,10
'2017-11','188',' 홍은동 정원여중 입구','정기','F','~10대',21,1057.66,10.31,44490,231
'2017-11','191',' 정명학원','정기','F','~10대',1,115.32,1.06,4550,23
'2017-11','133',' 해담는다리','정기','F','~10대',2,74.21,0.67,2860,16
'2017-11','194',' 증산교 앞','정기','F','~10대',11,363.45,4.63,20040,127
'2017-11','195',' 모래내고가차도 ','정기','F','~10대',1,21.38,0.17,720,3
'2017-11','198',' 충정2교','정기','F','~10대',1,24.59,0.32,1380,8
'2017-11','557',' 도선동 주민센터 앞','정기','F','~10대',1,25.23,0.23,980,14
'2017-11','134',' 연세로 명물길','정기','F','~10대',1,30.77,0.43,1850,12
'2017-11','559',' 왕십리역 4번 출구 건너편','정기','F','~10대',3,46.77,0.56,2410,52
'2017-11','560',' 비전교회 앞','정기','F','~10대',13,812.82,7.39,31820,173
'2017-11','561',' 서울숲역 2번출구 앞','정기','F','~10대',3,213.28,2.15,9300,157
'2017-11','565',' 옥수역 3번출구','정기','F','~10대',3,443.95,4.66,20100,120
'2017-11','568',' 청계8가사거리 부근','정기','F','~10대',2,280.82,2.53,10910,89
'2017-11','578',' 성동세무서 부근','정기','F','~10대',2,98.63,0.95,4090,86
'2017-11','579',' 마장역 4번출구','정기','F','~10대',5,121.48,1.08,4720,32
'2017-11','582',' 경일중학교 앞','정기','F','~10대',11,372.16,3.55,15380,116
'2017-11','583',' 청계천 생태교실 앞','정기','F','~10대',5,1352.69,12.7,54740,296
'2017-11','551',' 구의삼성쉐르빌 앞','정기','F','~10대',5,102.36,1.29,5500,45
'2017-11','552',' 대림아크로리버 앞','정기','F','~10대',6,192.77,1.99,8540,77
'2017-11','136',' 대흥동 주민센터','정기','F','~10대',25,447.03,5.02,21600,140
'2017-11','571',' 어린이대공원역6번출구','정기','F','~10대',18,478.98,4.39,18840,124
'2017-11','573',' 구의문주차장 앞','정기','F','~10대',23,667.94,6.49,27970,188
'2017-11','574',' 아차산역4번출구','정기','F','~10대',2,204.93,2.13,9160,74
'2017-11','576',' 광나루역 3번 출구','정기','F','~10대',3,111.43,1.08,4690,43
'2017-11','577',' 광진청소년수련관','정기','F','~10대',4,376.6,3.68,15850,87
'2017-11','621',' 동대문중학교 옆','정기','F','~10대',1,22.05,0.22,960,6
'2017-11','137',' NH농협 신촌지점 앞','정기','F','~10대',3,63.54,0.74,3190,20
'2017-11','622',' 전농사거리 교통섬','정기','F','~10대',4,182.54,1.78,7660,50
'2017-11','623',' 서울시립대 정문 앞','정기','F','~10대',14,761.2,8.78,37820,289
'2017-11','624',' 전농동 동아아파트 앞','정기','F','~10대',18,993.2,8.31,35770,233
'2017-11','625',' 답십리초등학교 앞(현대시장 옆)','정기','F','~10대',1,126.17,1.64,7080,44
'2017-11','631',' 답십리역 1번출구','정기','F','~10대',1,67.54,0.88,3790,19
'2017-11','102',' 망원역 1번출구 앞','정기','F','~10대',5,240.74,2.25,9660,145
'2017-11','633',' 청량리 기업은행 앞','정기','F','~10대',6,205.38,2.11,9090,108
'2017-11','634',' 외국어대 정문 앞','정기','F','~10대',11,712.51,7.03,30300,569
'2017-11','635',' 시조사 앞 (청량고정문 옆)','정기','F','~10대',5,131.88,1.38,5960,90
'2017-11','637',' KAIST 경영대학 앞','정기','F','~10대',5,311.06,2.96,12760,82
'2017-11','638',' 서울시립대 정보기술관','정기','F','~10대',3,296.6,3.48,14980,137
'2017-11','639',' 서울시립대 후문','정기','F','~10대',4,116.65,1.45,6270,37
'2017-11','641',' 용두역 4번출구','정기','F','~10대',1,12.38,0.12,530,5
'2017-11','642',' 신답역 사거리','정기','F','~10대',5,174.78,1.58,6790,43
'2017-11','140',' 이화여대 후문','정기','F','~10대',3,43.66,0.51,2170,68
'2017-11','230',' 영등포구청역 1번출구','정기','F','~10대',29,441.8,4.73,20370,165
'2017-11','262',' 영문초등학교 사거리','정기','F','~10대',16,421.62,4.15,17770,111
'2017-11','264',' 교보생명보험 앞','정기','F','~10대',1,4.65,0.06,250,6
'2017-11','265',' 영등포유통상가 사거리','정기','F','~10대',3,273.91,3.1,13340,149
'2017-11','141',' 연대 대운동장 옆','정기','F','~10대',12,489.65,5.19,22400,208
'2017-11','266',' 영등포청과시장 사거리','정기','F','~10대',1,12.1,0.15,650,4
'2017-11','267',' 삼성화재 사옥 옆','정기','F','~10대',7,299.62,2.72,11640,122
'2017-11','271',' 샛강생태공원방문자센터 앞','정기','F','~10대',6,136.41,1.63,7030,35
'2017-11','139',' 연세대 정문 건너편','정기','F','~10대',4,60.6,0.64,2740,14
'2017-11','719',' 홍익병원앞 교차로','정기','F','~10대',1,107.53,1,4310,32
'2017-11','720',' 서울강월초등학교 앞','정기','F','~10대',19,703.8,8.02,34470,249
'2017-11','816',' 신용산역 6번출구 앞','정기','F','~10대',6,332.75,3.87,16680,140
'2017-11','818',' 숙명여대 입구 교차로','정기','F','~10대',10,504.42,4.53,19590,118
'2017-11','819',' 선린인터넷 고등학교','정기','F','~10대',16,1160.82,10.68,46150,295
'2017-11','820',' 청파동입구 교차로','정기','F','~10대',6,165.76,1.49,6440,53
'2017-11','823',' 효창동주민센터 앞','정기','F','~10대',12,496.31,5.37,23210,226
'2017-11','825',' 서빙고동 주민센터 앞','정기','F','~10대',3,342.77,4.29,18500,156
'2017-11','388',' 동성중학교 앞','정기','F','~10대',9,341.85,3.65,15700,139
'2017-11','584',' 광진광장 교통섬','정기','F','~10대',9,238.78,2.17,9330,66
'2017-11','585',' 성수2가1동 공영주차장 인근','정기','F','~10대',13,464.07,4.32,18650,121
'2017-11','586',' 마장동 주민센터','정기','F','~10대',5,198.2,1.79,7700,53
'2017-11','901',' 응암1동사무소','정기','F','~10대',9,232.24,2.23,9570,95
'2017-11','903',' 은평뉴타운 아이파크','정기','F','~10대',1,48.91,0.44,1900,12
'2017-11','905',' 구파발역 2번출구','정기','F','~10대',13,828.04,6.66,28720,421
'2017-11','906',' 연신내역 5번출구150M 아래','정기','F','~10대',22,499.16,5,21560,172
'2017-11','907',' CJ 드림시티','정기','F','~10대',12,735.03,7.33,31560,322
'2017-11','908',' 구산역 4번출구','정기','F','~10대',11,202.68,2.11,9140,55
'2017-11','911',' 은평평화공원(역촌역4번출구)','정기','F','~10대',7,519.46,4.69,20190,173
'2017-11','912',' 응암오거리','정기','F','~10대',3,47.22,0.52,2250,23
'2017-11','913',' 이마트 은평점','정기','F','~10대',7,849.78,9.53,41100,337
'2017-11','914',' 새절역 2번출구','정기','F','~10대',1,328.84,3.21,13840,132
'2017-11','915',' 증산역 4번출구','정기','F','~10대',3,121.45,1.04,4450,68
'2017-11','916',' 평생학습관 앞','정기','F','~10대',18,681.59,6.14,26480,292
'2017-11','921',' 신도고등학교','정기','F','~10대',1,30.89,0.24,1040,8
'2017-11','922',' 연신내역 4번출구','정기','F','~10대',1,35.52,0.32,1380,9
'2017-11','923',' 국민은행 연서지점','정기','F','~10대',2,40.36,0.42,1820,10
'2017-11','926',' 불광역 8번출구','정기','F','~10대',5,146.91,1.42,6160,81
'2017-11','927',' 연신내역 3번출구 인근','정기','F','~10대',13,534.31,5.2,22380,142
'2017-11','931',' 역촌파출소','정기','F','~10대',1,22.84,0.24,1030,7
'2017-11','932',' 예일여중','정기','F','~10대',15,586.65,5.46,23560,302
'2017-11','933',' LG서비스 역촌점','정기','F','~10대',9,225.56,2.32,10000,86
'2017-11','587',' KEB하나은행 성수중앙지점','정기','F','~10대',5,152.31,1.93,8330,45
'2017-11','1001',' 광진교 남단 사거리(디지털프라자앞)','정기','F','~10대',3,120.72,1.04,4480,30
'2017-11','1004',' 삼성광나루아파트 버스정류장','정기','F','~10대',1,13,0.11,490,6
'2017-11','1006',' 롯데캐슬 115동앞','정기','F','~10대',6,185.79,1.9,8160,56
'2017-11','1007','암사동 선사유적지','정기','F','~10대',1,59.11,0.59,2530,17
'2017-11','1008',' 암사역 3번출구(국민은행앞)','정기','F','~10대',20,623.59,5.79,24860,207
'2017-11','1009',' 천호역4번출구(현대백화점)','정기','F','~10대',9,603.02,5.22,22480,181
'2017-11','1011',' LIGA 아파트 앞','정기','F','~10대',20,445.31,5.21,22490,179
'2017-11','1012',' 서울 상운차량','정기','F','~10대',2,28.05,0.26,1090,12
'2017-11','1014',' 강동구평생학습관앞','정기','F','~10대',24,1315.73,12.84,55360,561
'2017-11','1015',' 샛마을 근린공원','정기','F','~10대',6,165.4,1.9,8190,97
'2017-11','103',' 망원역 2번출구 앞','정기','F','~10대',4,132.82,1.22,5220,70
'2017-11','204',' 국회의사당역 5번출구 옆','정기','F','~10대',1,369.23,3.43,14800,91
'2017-11','1019',' 다성이즈빌아파트(호원대 대각선 맞은편)','정기','F','~10대',7,155.82,1.82,7870,52
'2017-11','1021',' 강일동 리슈빌 빌딩앞','정기','F','~10대',1,22.65,0.2,880,21
'2017-11','1022',' 길동 사거리(초소앞)','정기','F','~10대',1,12.64,0.13,570,93
'2017-11','203',' 국회의사당역 3번출구 옆','정기','F','~10대',4,161.91,1.46,6290,40
'2017-11','1108',' 공항시장역 1번출구','정기','F','~10대',1,28.22,0.29,1250,7
'2017-11','1113',' 서남환경공원 버스정류장','정기','F','~10대',4,31.31,0.36,1550,121
'2017-11','1118',' 증미역 3번출구뒤(등촌두산위브센티움오피스텔)','정기','F','~10대',2,77.52,1.01,4350,54
'2017-11','205',' 산업은행 앞','정기','F','~10대',2,58.43,0.52,2270,15
'2017-11','1124',' 발산역 6번출구옆(다이소앞)','정기','F','~10대',6,217.77,2.29,9860,117
'2017-11','1126',' 우장산역 1번출구옆(우장산아이파크105동앞)','정기','F','~10대',2,67.04,0.69,2950,32
'2017-11','1127',' 화곡역(에이스정형외과앞) 버스정류장','정기','F','~10대',4,211.91,2.16,9300,79
'2017-11','1129',' 화곡역 1번 출구 앞','정기','F','~10대',2,83.1,0.81,3500,20
