'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'201701','131',' 증산2교','정기','F','~10대',1,21.67,0.22,960,6
'201701','185',' 마포 신수공원 앞','정기','F','~10대',12,660.01,6.79,29240,231
'201701','188',' 홍은동 정원여중 입구','정기','F','~10대',1,187.64,1.69,7290,35
'201701','178',' 증산3교 앞','정기','F','~10대',10,901.32,8.92,38460,308
'201701','194',' 증산교 앞','정기','F','~10대',4,1067.79,16.04,69140,115
'201701','196',' 연희교차로 인근','정기','F','~10대',2,108.29,0.78,3370,59
'201701','134',' 연세로 명물길','정기','F','~10대',2,85.66,0.52,2230,71
'201701','551',' 구의삼성쉐르빌 앞','정기','F','~10대',9,246.62,3.04,13100,146
'201701','554',' 아차산역 사거리','정기','F','~10대',8,145.54,1.71,7350,40
'201701','573',' 구의문주차장 앞','정기','F','~10대',12,351.62,4.18,18050,123
'201701','621',' 동대문중학교 옆','정기','F','~10대',1,200.21,2.06,8870,58
'201701','625',' 답십리초등학교 앞(현대시장 옆)','정기','F','~10대',1,41.08,0.42,1820,12
'201701','631',' 답십리역 1번출구','정기','F','~10대',1,56.63,0.6,2600,37
'201701','642',' 신답역 사거리','정기','F','~10대',2,238.81,2.45,10580,139
'201701','230',' 영등포구청역 1번출구','정기','F','~10대',1,31.27,0.39,1680,155
'201701','262',' 영문초등학교 사거리','정기','F','~10대',2,15.24,0.17,740,5
'201701','263',' 근로자회관 사거리','정기','F','~10대',6,119.43,1.35,5800,108
'201701','264',' 교보생명보험 앞','정기','F','~10대',1,56.95,0.71,3060,23
'201701','141',' 연대 대운동장 옆','정기','F','~10대',1,61.17,0.63,2710,38
'201701','266',' 영등포청과시장 사거리','정기','F','~10대',2,51,0.64,2740,17
'201701','267',' 삼성화재 사옥 옆','정기','F','~10대',1,109.14,0.98,4240,19
'201701','271',' 샛강생태공원방문자센터 앞','정기','F','~10대',4,255.9,2.5,10770,71
'201701','720',' 서울강월초등학교 앞','정기','F','~10대',28,677.64,8.28,35650,158
'201701','817',' 삼각지역 4번출구 앞','정기','F','~10대',1,25.95,0.26,1130,23
'201701','819',' 선린인터넷 고등학교','정기','F','~10대',2,173.64,1.82,7830,34
'201701','388',' 동성중학교 앞','정기','F','~10대',1,27.37,0.33,1440,10
'201701','901',' 응암1동사무소','정기','F','~10대',23,958.82,9.57,41300,391
'201701','906',' 연신내역 5번출구150M 아래','정기','F','~10대',2,60.94,0.44,1900,20
'201701','907',' CJ 드림시티','정기','F','~10대',2,175.04,1.74,7510,75
'201701','908',' 구산역 4번출구','정기','F','~10대',2,234.03,1.7,7310,71
'201701','911',' 은평평화공원(역촌역4번출구)','정기','F','~10대',1,40.18,0.41,1780,34
'201701','914',' 새절역 2번출구','정기','F','~10대',2,155.47,1.4,6040,37
'201701','915',' 증산역 4번출구','정기','F','~10대',11,867.3,6.86,29560,286
'201701','916',' 평생학습관 앞','정기','F','~10대',10,227.61,2.21,9580,106
'201701','917',' 녹번역 4번출구','정기','F','~10대',6,235.16,2.18,9380,85
'201701','919',' 서울혁신파크','정기','F','~10대',2,164.61,1.19,5130,47
'201701','932',' 예일여중','정기','F','~10대',5,517.65,3.49,15030,138
'201701','933',' LG서비스 역촌점','정기','F','~10대',1,95.5,0.86,3710,21
'201701','588',' 뚝섬 유원지역','정기','F','~10대',1,270.01,2.43,10490,58
'201701','211',' 여의도역 4번출구 옆','정기','F','~10대',1,0,0,0,46
'201701','421',' 마포구청 앞','정기','F','~10대',1,10.69,0.1,450,2
'201701','409',' 누리꿈스퀘어 옆','정기','F','~10대',1,60.04,0.62,2660,32
'201701','419',' 홈플러스 앞','정기','F','~10대',4,440.98,3.18,13750,130
'201701','418',' 월드컵경기장역 3번출구 옆','정기','F','~10대',4,266.05,3.05,13140,81
'201701','501',' 광진구의회 앞','정기','F','~10대',5,532.56,4.8,20690,115
'201701','502',' 뚝섬유원지역 1번출구 앞','정기','F','~10대',11,709.9,6.4,27580,161
'201701','108',' 서교동 사거리','정기','F','20대',47,1682.5,17.59,75890,615
'201701','503',' 더샵스타시티 C동 앞','정기','F','20대',44,1766.72,19,81990,902
'201701','504',' 신자초교입구교차로','정기','F','20대',59,2134.99,21.15,91120,620
'201701','505',' 자양사거리 광진아크로텔 앞','정기','F','20대',42,2848.01,23.77,102550,729
'201701','506',' 금호 어울림 아파트 앞','정기','F','20대',12,649.95,5.94,25660,114
'201701','507',' 성수아이에스비즈타워 앞','정기','F','20대',27,1050.64,10.61,45680,355
'201701','508',' 성수아카데미타워 앞','정기','F','20대',15,787.27,7.85,33870,276
'201701','509',' 이마트 버스정류소 옆','정기','F','20대',51,2166.34,22.92,98840,588
'201701','510',' 서울숲 남문 버스정류소 옆','정기','F','20대',10,646.01,7.09,30490,162
'201701','511',' 서울숲역 4번 출구 옆','정기','F','20대',21,798.11,9,38640,289
'201701','512',' 뚝섬역 1번 출구 옆','정기','F','20대',37,1462.08,15.45,66610,481
'201701','109',' 제일빌딩 앞','정기','F','20대',10,330.02,3.71,15900,224
'201701','400',' 상암한화오벨리스크 1차 앞','정기','F','20대',10,456.15,5.34,22990,178
'201701','513',' 뚝섬역 5번 출구 정류소 옆','정기','F','20대',23,1514.54,13.95,60170,374
'201701','514',' 성수사거리 버스정류장 앞','정기','F','20대',40,2108.37,20.96,90560,731
'201701','515',' 광양중학교 앞','정기','F','20대',3,179.27,1.57,6800,41
'201701','516',' 광진메디칼 앞','정기','F','20대',35,1035.99,9.54,40980,226
'201701','300',' 정동사거리','정기','F','20대',18,882.33,9.18,39550,277
'201701','301',' 경복궁역 7번출구 앞','정기','F','20대',23,1560.05,17.35,74890,501
'201701','302',' 경복궁역 4번출구 뒤','정기','F','20대',27,1063,10.07,43210,390
'201701','303',' 광화문역 1번출구 앞','정기','F','20대',5,217.48,2.19,9420,73
'201701','115',' 사루비아 빌딩 앞','정기','F','20대',39,2529.3,24.72,106640,830
'201701','304',' 광화문역 2번출구 앞','정기','F','20대',7,264.77,2.65,11460,92
'201701','305',' 종로구청 옆','정기','F','20대',4,103.45,0.98,4230,25
'201701','306',' 광화문역 7번출구 앞','정기','F','20대',8,418.92,4.3,18520,133
'201701','307',' 서울역사박물관 앞','정기','F','20대',8,402.82,4.15,17850,117
'201701','308',' 광화문 S타워 앞','정기','F','20대',10,368.88,4.02,17290,115
'201701','309',' 광화문역 6번출구 옆','정기','F','20대',16,1236.35,12.98,55970,332
'201701','310',' 청계광장 옆','정기','F','20대',7,701.26,5.88,25360,160
'201701','311',' 서울광장 옆','정기','F','20대',29,1622.12,16.61,71660,527
'201701','312',' 시청역 1번출구 뒤','정기','F','20대',45,2601.7,24.9,107300,632
'201701','313',' 서울역 광장 파출소 옆','정기','F','20대',9,419.67,4.01,17290,145
'201701','110',' 사천교','정기','F','20대',10,645.39,6.17,26650,139
'201701','314',' 국립현대미술관','정기','F','20대',48,1248.24,13.04,56020,733
'201701','315',' 신한은행 안국역지점 옆','정기','F','20대',18,908.52,8.73,37660,277
'201701','316',' 종각역 1번출구 앞','정기','F','20대',88,5078.97,54.62,235390,1672
'201701','318',' 광교사거리 남측','정기','F','20대',5,212.94,2.41,10370,71
'201701','320',' 을지로입구역 4번출구 앞','정기','F','20대',23,784.9,8.24,35440,249
'201701','321',' KEB 하나은행 본점 앞','정기','F','20대',5,248.97,2.58,11060,86
'201701','322',' 명동성당 앞','정기','F','20대',8,258.42,2.19,9450,150
'201701','116',' 일진아이윌아파트 옆','정기','F','20대',55,2770.8,30.6,132240,647
'201701','324',' 신세계백화점 본점 앞','정기','F','20대',25,1610.15,19.01,82040,487
'201701','326',' 안국역 5번출구 앞','정기','F','20대',12,1264.5,14.08,60680,340
'201701','327',' 낙원상가 옆','정기','F','20대',27,588.76,6.3,27200,161
'201701','328',' 탑골공원 앞','정기','F','20대',53,2647.08,26.27,113220,756
'201701','329',' 청계2가 사거리 옆','정기','F','20대',24,2103.93,20.61,88760,432
'201701','330',' 청계천 한빛광장','정기','F','20대',11,939.59,8.68,37400,258
'201701','331',' 을지로2가 사거리 북측','정기','F','20대',15,693.51,7.08,30530,204
'201701','332',' 을지로2가 사거리 남측','정기','F','20대',9,418.68,3.79,16320,160
'201701','111',' 상수역 2번출구 앞','정기','F','20대',23,1606.19,14.37,61900,379
'201701','334',' 종로3가역 2번출구 뒤','정기','F','20대',53,1326.15,12.84,55180,399
'201701','335',' 종로3가역 15번출구 앞','정기','F','20대',29,761.87,7.52,32480,240
'201701','336',' 티마크 호텔 앞','정기','F','20대',15,831.64,8.54,36870,306
'201701','337',' 창경궁 입구','정기','F','20대',7,181.08,2.01,8650,51
'201701','338',' 세운스퀘어 앞','정기','F','20대',64,1863.77,19.45,83730,568
'201701','339',' 종로4가 사거리','정기','F','20대',34,1005.69,10.83,46670,386
'201701','340',' 혜화동 로터리','정기','F','20대',33,1663.43,16.75,72130,548
'201701','341',' 혜화역 3번출구 뒤','정기','F','20대',41,2200.22,22.97,99020,647
'201701','342',' 대학로 마로니에공원','정기','F','20대',57,1939.92,19.9,85890,600
'201701','343',' 예일빌딩(율곡로) 앞','정기','F','20대',52,1481.78,15.64,67410,339
'201701','112',' 극동방송국 앞','정기','F','20대',60,2896.47,30.58,131840,912
'201701','344',' 성균관대 E하우스 앞','정기','F','20대',39,1369.57,13.63,58660,470
'201701','345',' 서울보증보험본사 앞','정기','F','20대',12,338.38,3.8,16310,136
'201701','346',' 맥스타일 앞','정기','F','20대',20,1251.87,11.81,50850,625
'201701','347',' 동대문역사문화공원역 9번출구 앞','정기','F','20대',21,1125.25,13.86,59790,491
'201701','349',' 사직동주민센터','정기','F','20대',48,2325.85,23.29,100460,760
'201701','350','KEB 하나은행(내자동 지점) 앞','정기','F','20대',16,667.11,7.14,30770,209
'201701','351',' 청운초교 앞 삼거리','정기','F','20대',6,392.01,4.39,18950,158
'201701','352',' 중앙고입구 삼거리','정기','F','20대',12,118.15,1.53,6630,25
'201701','353',' 재동초교 앞 삼거리','정기','F','20대',17,639.8,6.06,26220,177
'201701','117',' 홍은사거리','정기','F','20대',18,1826.19,17.8,76880,498
'201701','354',' 포르투갈 대사관 앞','정기','F','20대',12,505.27,5.3,22830,179
'201701','355',' 서울사대부속초교 앞','정기','F','20대',30,809.59,7.73,33410,208
'201701','356',' KT혜화지사 앞','정기','F','20대',22,883.81,8.53,36810,315
'201701','358',' 성대입구 사거리','정기','F','20대',81,2871.72,29.3,126300,780
'201701','359',' 원남동사거리','정기','F','20대',31,829.77,8.57,36970,297
'201701','361',' 동묘앞역 1번출구 뒤','정기','F','20대',32,970.36,9.93,42760,312
'201701','362',' 청계8가 사거리','정기','F','20대',68,2680.43,28.34,122430,1220
'201701','363',' 신설동역 11번출구 뒤','정기','F','20대',12,207.96,2,8590,91
'201701','364',' 창신역 1번출구 앞','정기','F','20대',17,800.58,7.53,32530,219
'201701','113',' 홍대입구역 2번출구 앞','정기','F','20대',116,5428.6,55.4,238500,2230
'201701','367',' 독립문역 3-1번출구 ','정기','F','20대',21,1646.8,15.34,66000,432
'201701','368',' SK 서린빌딩 앞','정기','F','20대',13,587.42,5.18,22260,201
'201701','369',' 광화문 시민열린마당','정기','F','20대',8,341.01,3.42,14750,145
'201701','348',' 독립문역 사거리','정기','F','20대',41,2417.05,23.77,102480,551
'201701','370',' 시청역(2호선) 9번출구 뒤','정기','F','20대',9,484.51,4.37,18800,115
'201701','371',' 동대입구역 6번출구 뒤','정기','F','20대',13,322.18,3.39,14620,133
'201701','372',' 약수역 3번출구 뒤','정기','F','20대',10,1138.85,10.32,44520,207
'201701','374',' 청구역 2번출구 앞','정기','F','20대',32,1652.28,15.95,68520,497
'201701','118',' 광흥창역 2번출구 앞','정기','F','20대',40,1929.84,19.41,83580,465
'201701','375',' 다산 어린이공원','정기','F','20대',4,127.16,1.15,4940,123
'201701','377',' 서울역 4번출구 앞','정기','F','20대',2,180.47,1.8,7780,53
'201701','378',' 청계7가 사거리','정기','F','20대',18,442.36,4.2,18170,91
'201701','379',' 서울역9번출구','정기','F','20대',5,631.2,6.28,27080,207
'201701','380',' CJ제일제당 앞','정기','F','20대',16,776.54,7.64,32940,231
'201701','381',' 장충체육관','정기','F','20대',10,752.63,7.47,32250,257
'201701','382',' 약수역 10번출구 앞','정기','F','20대',2,32.94,0.3,1280,7
'201701','383',' 신당역 12번 출구 뒤','정기','F','20대',55,2015.11,19.67,84840,622
'201701','384',' 종로학원본원 ','정기','F','20대',10,491.95,5.38,23190,171
'201701','114',' 홍대입구역 8번출구 앞','정기','F','20대',55,2630.92,25.61,110390,682
'201701','142',' 아현역 4번출구 앞','정기','F','20대',21,925.08,9.38,40380,270
'201701','143',' 공덕역 2번출구','정기','F','20대',8,301.04,3.06,13250,93
'201701','144',' 공덕역 8번출구','정기','F','20대',17,812.54,8.09,34870,278
'201701','145',' 공덕역 5번출구','정기','F','20대',10,504.52,4.95,21350,157
'201701','146',' 마포역 1번출구 뒤','정기','F','20대',17,1379.8,12.87,55430,455
'201701','147',' 마포역 4번출구 뒤','정기','F','20대',27,3066.83,28.4,122390,715
'201701','148',' 용강동 주민센터 앞','정기','F','20대',14,646.13,6.5,28030,186
'201701','150',' 서강대역 2번출구 앞','정기','F','20대',19,787.19,7.56,32660,234
'201701','151',' 망원1동주민센터','정기','F','20대',34,1743.53,18.41,79320,459
'201701','152',' 마포구민체육센터 앞','정기','F','20대',38,3534.8,40.62,175160,993
'201701','119',' 서강나루 공원','정기','F','20대',27,1197.72,12.1,51990,276
'201701','153',' 성산2교 사거리','정기','F','20대',71,4030.93,40.95,176490,912
'201701','154',' 마포구청역 ','정기','F','20대',44,3639.84,35.87,154690,904
'201701','155',' 가좌역1 번출구 뒤','정기','F','20대',4,253.95,2.53,10870,76
'201701','156',' 서울서부지방법원 앞','정기','F','20대',4,173.62,1.84,7910,59
'201701','157',' 애오개역 4번출구 앞','정기','F','20대',33,1684.23,19.45,83800,540
'201701','158',' 독립문 어린이 공원','정기','F','20대',3,214.71,2.12,9160,55
'201701','159',' 이대역 4번 출구','정기','F','20대',42,2021.15,21.7,93610,591
'201701','160',' 북아현동 가구거리','정기','F','20대',8,296.93,3.18,13720,92
'201701','161',' 무악재역1번 출구','정기','F','20대',5,352.95,3.12,13430,158
'201701','162',' 봉원고가차도 밑','정기','F','20대',65,2639.66,27.29,117760,987
'201701','120',' 신수동 사거리','정기','F','20대',14,1331.37,14.25,61360,274
'201701','163',' 명지전문대학교 정문 앞','정기','F','20대',1,171.43,1.36,5850,37
'201701','164',' 북가좌1동 주민센터 ','정기','F','20대',9,194.05,1.95,8410,45
'201701','165',' 중앙근린공원','정기','F','20대',6,387.1,3.48,15000,91
'201701','166',' 가재울 초등학교','정기','F','20대',5,311.84,3.21,13810,73
'201701','167',' 연가초등학교 옆','정기','F','20대',9,589.52,6.46,27900,239
'201701','168',' 남가좌동 사거리','정기','F','20대',9,535.79,5.41,23350,177
'201701','169',' 북가좌 삼거리','정기','F','20대',16,1116.69,11.57,49880,288
'201701','170',' 가재울 뉴타운 주유소 옆','정기','F','20대',18,926.89,8.02,34610,242
'201701','171',' 임광빌딩 앞','정기','F','20대',21,864.18,8.69,37400,292
'201701','172',' 서대문소방서','정기','F','20대',17,1882.73,21.35,92050,492
'201701','121',' 마포소방서 앞','정기','F','20대',30,893.45,9.25,39970,301
'201701','173',' 서대문역 8번출구 앞','정기','F','20대',5,368.56,3.98,17130,130
'201701','175',' 홍연2교옆','정기','F','20대',15,1894.93,19.29,83150,466
'201701','179',' 가좌역 4번출구 앞','정기','F','20대',4,179.87,1.97,8460,75
'201701','180',' 충정로역 7번출구 뒤','정기','F','20대',32,1292.49,13.05,56230,404
'201701','518',' 청계천 박물관 앞','정기','F','20대',2,74.57,0.71,3080,29
'201701','519',' 양지사거리','정기','F','20대',11,513.5,5.52,23780,199
'201701','520',' 상왕십리역 4번 출구 앞','정기','F','20대',8,272.02,2.8,12090,91
'201701','521',' 왕십리역 11번 출구 앞','정기','F','20대',14,616.4,6.48,27920,174
'201701','122',' 신성기사식당 앞','정기','F','20대',36,1553.35,15.78,68000,377
'201701','525',' 한양대병원사거리','정기','F','20대',45,2895.33,29.35,126480,740
'201701','526',' 용답토속공원 앞','정기','F','20대',4,266.63,2.82,12120,78
'201701','529',' 장한평역 8번 출구 앞','정기','F','20대',39,1571.65,15.3,66160,366
'201701','530',' 청계벽산아파트 앞','정기','F','20대',21,447.31,4.73,20390,175
'201701','535',' 응봉삼거리','정기','F','20대',13,344.05,3.76,16170,133
'201701','536',' 행당역 2번출구 앞','정기','F','20대',48,2478.95,28.54,122940,773
'201701','537',' 한양대후문역 부근','정기','F','20대',23,1768.15,18.14,78280,331
'201701','123',' 문화촌 공원','정기','F','20대',15,2539.8,23.61,101790,492
'201701','538',' 답십리역 8번출구 앞','정기','F','20대',12,524.39,4.95,21430,130
'201701','550',' 서울시설공단 앞','정기','F','20대',22,787.45,8.87,38230,243
'201701','539',' 군자교교차로','정기','F','20대',5,1195.14,8.38,36110,734
'201701','540',' 군자역 7번출구 베스트샵 앞','정기','F','20대',86,4882.76,46.74,201440,1234
'201701','542',' 강변역 4번출구 뒤','정기','F','20대',33,1202.48,10.95,47270,336
'201701','543',' 구의공원(테크노마트 앞)','정기','F','20대',12,527.11,4.88,21000,165
'201701','544',' 광남중학교','정기','F','20대',1,154.82,1.68,7240,56
'201701','546',' 잠실대교북단 교차로','정기','F','20대',9,269.7,2.82,12190,76
'201701','548',' 자양나들목','정기','F','20대',26,1046.33,10.85,46750,150
'201701','549',' 아차산역 3번출구','정기','F','20대',43,1985.84,21.71,93580,986
'201701','124',' 서강대 정문 건너편','정기','F','20대',42,1203.88,13.39,57620,431
'201701','600',' 휘경2동 주민센터','정기','F','20대',9,1091.54,10.07,43410,220
'201701','601',' 용신동주민센터','정기','F','20대',8,465.01,4.63,19930,147
'201701','602',' 장안동 사거리','정기','F','20대',47,3587.78,35.87,154640,891
'201701','605',' 신설동역8번출구','정기','F','20대',10,469.58,4.51,19470,166
'201701','607',' 신이문역 2번출구','정기','F','20대',13,1269.46,11.23,48470,258
'201701','608',' 전농삼성아파트','정기','F','20대',7,362.6,3.34,14400,144
'201701','609',' 제기2교','정기','F','20대',35,5074.5,46.34,199830,1195
'201701','125',' 서강대 남문 옆','정기','F','20대',19,501.33,5.63,24390,212
'201701','610',' 동대문중 교차로','정기','F','20대',37,1629.77,16.09,69270,419
'201701','612',' 시립동부병원 앞 사거리','정기','F','20대',6,162.51,1.74,7450,41
'201701','613',' 신설동역 10번출구 앞','정기','F','20대',32,1141.51,13.51,58210,585
'201701','614',' 용두동 사거리','정기','F','20대',50,2683.55,28.07,121120,770
'201701','615',' 용두동 레미안허브리츠아파트 앞','정기','F','20대',20,1165.75,10.14,43700,257
'201701','616',' 서울시립대 앞','정기','F','20대',17,634.31,6.52,28050,156
'201701','617',' 청솔우성아파트 앞','정기','F','20대',12,660.71,6.88,29660,208
'201701','227',' 양평2나들목 보행통로 입구','정기','F','20대',13,1124.23,10.59,45660,293
'201701','228',' 선유도역 3번출구 앞','정기','F','20대',21,1319.58,14.88,64110,425
'201701','229',' 양평1 보행육교 앞','정기','F','20대',7,442.38,3.25,14020,90
'201701','126',' 서강대 후문 옆','정기','F','20대',53,2288.67,22.78,98100,656
'201701','231',' 남부고용노동지청 남측','정기','F','20대',28,1045.58,10.63,45880,295
'201701','232',' 양평우림 이비즈센타 앞','정기','F','20대',75,2620.27,24.67,106440,749
'201701','233',' YP 센터 앞','정기','F','20대',2,32.34,0.32,1420,8
'201701','234',' 영등포구민체육센터 앞','정기','F','20대',20,628.59,5.89,25410,223
'201701','235',' 신길동 우리은행 옆','정기','F','20대',11,253.31,2.48,10630,222
'201701','236',' 문래동자이아파트 앞','정기','F','20대',1,36.55,0.33,1420,13
'201701','237',' 보라매 두산위브 건너편','정기','F','20대',6,285.59,2.52,10820,98
'201701','238',' 제2구민체육센타 앞','정기','F','20대',27,1088.77,10.73,46380,340
'201701','239',' 유스호스텔 앞','정기','F','20대',20,1174.9,10.51,45410,377
'201701','240',' 문래역 4번출구 앞','정기','F','20대',14,436.96,4.03,17350,157
'201701','127',' 현대벤처빌 앞','정기','F','20대',11,831.99,8.85,38090,257
'201701','241',' 신길우성1차아파트 앞 공원','정기','F','20대',7,482.82,5.75,24800,178
'201701','242',' 신길선원가와인아파트 앞','정기','F','20대',16,939.67,8.83,38110,299
'201701','243',' 이앤씨드림타워 앞','정기','F','20대',19,729.21,7.08,30440,329
'201701','244',' 영등포삼환아파트 앞','정기','F','20대',35,2333.65,24.93,107490,534
'201701','245',' 삼성생명 당산사옥 앞','정기','F','20대',29,1196.67,11.67,50240,263
'201701','247',' 당산역 10번출구 앞','정기','F','20대',42,2281.4,22.5,96890,577
'201701','248',' 초원아파트 앞','정기','F','20대',5,296.18,2.93,12670,114
'201701','250',' 대림아파트 사거리','정기','F','20대',4,211.31,2,8630,106
'201701','251',' 서울지방병무청 버스정류장','정기','F','20대',4,160.96,1.46,6320,41
'201701','101',' (구)합정동 주민센터','정기','F','20대',30,1952.77,18.87,81360,580
'201701','128',' 신촌역(2호선) 1번출구 옆','정기','F','20대',47,1831.86,18.78,80870,599
'201701','252',' 보라매역4번출구','정기','F','20대',3,156.43,1.6,6890,63
'201701','253',' 신풍역 5번출구 인근','정기','F','20대',34,736.85,6.91,29720,196
'201701','254',' 도림신협 앞','정기','F','20대',3,119.68,1.08,4650,67
'201701','255',' 도림4거리','정기','F','20대',1,90.35,0.81,3510,27
'201701','257',' 신길삼거리(우리은행)','정기','F','20대',12,409.49,4.03,17280,187
'201701','258',' 신길역3번출구','정기','F','20대',12,426.5,4.88,21090,189
'201701','259',' 대방역6번출구','정기','F','20대',52,2260.78,21.82,94090,527
'201701','700',' KB국민은행 염창역 지점 앞','정기','F','20대',3,326.94,3.62,15600,96
'201701','701',' 목동사거리 부근','정기','F','20대',1,50.45,0.45,1960,15
