'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'2017-03','583',' 청계천 생태교실 앞','정기','F','~10대',1,25.34,0.3,1280,8
'2017-03','551',' 구의삼성쉐르빌 앞','정기','F','~10대',4,105.53,1.31,5670,83
'2017-03','554',' 아차산역 사거리','정기','F','~10대',6,73.07,0.86,3690,30
'2017-03','555',' 구의3동주민센터','정기','F','~10대',1,100.9,0.91,3920,146
'2017-03','571',' 어린이대공원역6번출구','정기','F','~10대',1,68.73,0.62,2670,55
'2017-03','573',' 구의문주차장 앞','정기','F','~10대',9,302.91,3.27,14080,81
'2017-03','137',' NH농협 신촌지점 앞','정기','F','~10대',2,80.39,0.85,3660,33
'2017-03','622',' 전농사거리 교통섬','정기','F','~10대',1,29.86,0.27,1160,13
'2017-03','623',' 서울시립대 정문 앞','정기','F','~10대',1,171.69,1.55,6670,54
'2017-03','633',' 청량리 기업은행 앞','정기','F','~10대',2,130.29,1.09,4700,51
'2017-03','641',' 용두역 4번출구','정기','F','~10대',4,414.21,4.85,20920,110
'2017-03','642',' 신답역 사거리','정기','F','~10대',1,75.98,0.84,3620,27
'2017-03','140',' 이화여대 후문','정기','F','~10대',1,64.31,0.65,2800,17
'2017-03','262',' 영문초등학교 사거리','정기','F','~10대',3,39.37,0.47,2040,16
'2017-03','263',' 근로자회관 사거리','정기','F','~10대',1,18.53,0.21,900,5
'2017-03','266',' 영등포청과시장 사거리','정기','F','~10대',2,37.97,0.47,2040,11
'2017-03','267',' 삼성화재 사옥 옆','정기','F','~10대',4,490.35,4.41,19050,116
'2017-03','268',' 그랜드컨벤션센터 앞','정기','F','~10대',2,100.98,1.18,5100,72
'2017-03','271',' 샛강생태공원방문자센터 앞','정기','F','~10대',1,147.07,1.44,6190,31
'2017-03','272',' 당산육갑문','정기','F','~10대',3,99.62,0.89,3870,28
'2017-03','716','신정6동 주민센터 인근','정기','F','~10대',1,30.12,0.27,1170,9
'2017-03','720',' 서울강월초등학교 앞','정기','F','~10대',24,627.09,7.66,32990,104
'2017-03','816',' 신용산역 6번출구 앞','정기','F','~10대',1,239.14,2.55,10980,48
'2017-03','817',' 삼각지역 4번출구 앞','정기','F','~10대',1,86.82,0.88,3780,33
'2017-03','819',' 선린인터넷 고등학교','정기','F','~10대',3,118.56,1.23,5300,24
'2017-03','584',' 광진광장 교통섬','정기','F','~10대',1,86.04,0.9,3880,16
'2017-03','901',' 응암1동사무소','정기','F','~10대',22,972,9.16,39500,332
'2017-03','906',' 연신내역 5번출구150M 아래','정기','F','~10대',2,297.15,2.52,10850,75
'2017-03','907',' CJ 드림시티','정기','F','~10대',4,417.53,3.69,15850,79
'2017-03','201',' 진미파라곤 앞','정기','F','~10대',1,175.11,1.87,8040,56
'2017-03','912',' 응암오거리','정기','F','~10대',1,136.86,1.11,4800,27
'2017-03','913',' 이마트 은평점','정기','F','~10대',4,179.37,1.29,5590,58
'2017-03','914',' 새절역 2번출구','정기','F','~10대',3,145.41,1.33,5730,35
'2017-03','915',' 증산역 4번출구','정기','F','~10대',7,712.46,5.43,23480,171
'2017-03','916',' 평생학습관 앞','정기','F','~10대',1,0,0,0,11
'2017-03','202',' 국민일보 앞','정기','F','~10대',1,0,0,0,4
'2017-03','927',' 연신내역 3번출구 인근','정기','F','~10대',1,63.63,0.48,2060,24
'2017-03','931',' 역촌파출소','정기','F','~10대',2,83.8,0.64,2760,20
'2017-03','932',' 예일여중','정기','F','~10대',14,1139.73,9.39,40570,357
'2017-03','933',' LG서비스 역촌점','정기','F','~10대',10,915.5,6.14,26400,236
'2017-03','103',' 망원역 2번출구 앞','정기','F','~10대',3,242.35,2.38,10210,85
'2017-03','212',' 여의도역 1번출구 옆','정기','F','~10대',1,136.13,1.45,6250,39
'2017-03','213',' KT앞','정기','F','~10대',1,0,0,0,35
'2017-03','220',' 미성아파트 A동 앞','정기','F','~10대',1,219.32,2.34,10070,55
'2017-03','222',' 시범아파트버스정류장 옆','정기','F','~10대',1,32.45,0.35,1490,9
'2017-03','105',' 합정역 5번출구 앞','정기','F','~10대',2,30.8,0.22,960,20
'2017-03','106',' 합정역 7번출구 앞','정기','F','~10대',1,25.38,0.21,890,19
'2017-03','420',' 서울시 공공자전거 상암센터','정기','F','~10대',1,51.48,0.46,2000,14
'2017-03','409',' 누리꿈스퀘어 옆','정기','F','~10대',1,118.92,1.27,5460,37
'2017-03','419',' 홈플러스 앞','정기','F','~10대',6,723.26,5.59,24060,250
'2017-03','418',' 월드컵경기장역 3번출구 옆','정기','F','~10대',8,1198.23,11.02,47450,415
'2017-03','500',' 어린이대공원역 3번출구 앞','정기','F','~10대',3,89.15,0.98,4270,27
'2017-03','501',' 광진구의회 앞','정기','F','~10대',3,528.4,5.14,22150,112
'2017-03','502',' 뚝섬유원지역 1번출구 앞','정기','F','~10대',4,627.14,7.02,30220,160
'2017-03','108',' 서교동 사거리','정기','F','20대',75,4212.24,36.16,155830,1285
'2017-03','503',' 더샵스타시티 C동 앞','정기','F','20대',78,3191.09,33.58,144680,1391
'2017-03','504',' 신자초교입구교차로','정기','F','20대',77,3655.41,35.12,151490,986
'2017-03','505',' 자양사거리 광진아크로텔 앞','정기','F','20대',71,4642.47,47.3,203910,1215
'2017-03','506',' 금호 어울림 아파트 앞','정기','F','20대',12,1286.49,12.49,53770,293
'2017-03','507',' 성수아이에스비즈타워 앞','정기','F','20대',32,1506.93,15.02,64770,467
'2017-03','508',' 성수아카데미타워 앞','정기','F','20대',66,3004.84,30.82,132990,1220
'2017-03','509',' 이마트 버스정류소 옆','정기','F','20대',69,4055.45,40.56,174790,1592
'2017-03','510',' 서울숲 남문 버스정류소 옆','정기','F','20대',16,1116.54,11.36,48980,437
'2017-03','511',' 서울숲역 4번 출구 옆','정기','F','20대',40,3406.16,31.49,135810,1143
'2017-03','512',' 뚝섬역 1번 출구 옆','정기','F','20대',76,5261.6,53.21,229460,1618
'2017-03','109',' 제일빌딩 앞','정기','F','20대',53,3493.05,37.29,160790,1054
'2017-03','400',' 상암한화오벨리스크 1차 앞','정기','F','20대',39,1663.09,17.53,75610,611
'2017-03','513',' 뚝섬역 5번 출구 정류소 옆','정기','F','20대',57,3372.07,33.17,143120,983
'2017-03','514',' 성수사거리 버스정류장 앞','정기','F','20대',64,4705.7,45.03,194350,1143
'2017-03','515',' 광양중학교 앞','정기','F','20대',35,3402.17,34.25,147570,642
'2017-03','516',' 광진메디칼 앞','정기','F','20대',65,4189.75,40.34,173840,1198
'2017-03','300',' 정동사거리','정기','F','20대',32,1691.55,16.3,70350,543
'2017-03','301',' 경복궁역 7번출구 앞','정기','F','20대',26,1687.44,15.9,68510,477
'2017-03','302',' 경복궁역 4번출구 뒤','정기','F','20대',111,4717.14,45.51,196140,1726
'2017-03','303',' 광화문역 1번출구 앞','정기','F','20대',55,2832.17,27.32,117620,1087
'2017-03','115',' 사루비아 빌딩 앞','정기','F','20대',66,3949.2,39.3,169510,1272
'2017-03','304',' 광화문역 2번출구 앞','정기','F','20대',19,745.9,7.77,33520,294
'2017-03','305',' 종로구청 옆','정기','F','20대',36,1669.54,17.08,73580,640
'2017-03','306',' 광화문역 7번출구 앞','정기','F','20대',31,1697.3,16.79,72380,614
'2017-03','307',' 서울역사박물관 앞','정기','F','20대',74,3583.32,36.37,156910,1270
'2017-03','308',' 광화문 S타워 앞','정기','F','20대',16,821.91,7.33,31600,431
'2017-03','309',' 광화문역 6번출구 옆','정기','F','20대',40,2913.24,29.77,128440,885
'2017-03','310',' 청계광장 옆','정기','F','20대',6,556.93,5.06,21840,132
'2017-03','311',' 서울광장 옆','정기','F','20대',60,3104.4,30.96,133400,1325
'2017-03','312',' 시청역 1번출구 뒤','정기','F','20대',39,1754.81,16.87,72750,689
'2017-03','313',' 서울역 광장 파출소 옆','정기','F','20대',21,840.48,8.81,37960,363
'2017-03','110',' 사천교','정기','F','20대',18,1824.74,16.58,71530,346
'2017-03','314',' 국립현대미술관','정기','F','20대',55,2239.1,24.48,105530,1393
'2017-03','315',' 신한은행 안국역지점 옆','정기','F','20대',42,2012.38,19.4,83500,1229
'2017-03','316',' 종각역 1번출구 앞','정기','F','20대',119,6249.75,63.78,274750,2179
'2017-03','318',' 광교사거리 남측','정기','F','20대',27,2282.42,22.45,96820,665
'2017-03','320',' 을지로입구역 4번출구 앞','정기','F','20대',50,2618.3,27.65,119050,869
'2017-03','321',' KEB 하나은행 본점 앞','정기','F','20대',25,1602.78,15.1,65130,535
'2017-03','322',' 명동성당 앞','정기','F','20대',28,1930.48,19.33,83340,584
'2017-03','116',' 일진아이윌아파트 옆','정기','F','20대',78,3871.84,40.16,173440,1057
'2017-03','324',' 신세계백화점 본점 앞','정기','F','20대',76,5087.79,55.17,237820,1774
'2017-03','326',' 안국역 5번출구 앞','정기','F','20대',54,2840.29,29.32,126350,934
'2017-03','327',' 낙원상가 옆','정기','F','20대',54,1924.01,19.37,83540,574
'2017-03','328',' 탑골공원 앞','정기','F','20대',127,6790.63,68.92,297300,2358
'2017-03','329',' 청계2가 사거리 옆','정기','F','20대',64,3250.71,30.03,129620,966
'2017-03','330',' 청계천 한빛광장','정기','F','20대',11,740.34,7.21,31070,209
'2017-03','331',' 을지로2가 사거리 북측','정기','F','20대',31,1528.13,15.55,66990,413
'2017-03','332',' 을지로2가 사거리 남측','정기','F','20대',19,1157.75,11.04,47500,375
'2017-03','111',' 상수역 2번출구 앞','정기','F','20대',120,9785.76,96.1,414400,2622
'2017-03','334',' 종로3가역 2번출구 뒤','정기','F','20대',39,1578.9,17.68,76370,551
'2017-03','335',' 종로3가역 15번출구 앞','정기','F','20대',107,5557.49,54.45,234760,1818
'2017-03','336',' 티마크 호텔 앞','정기','F','20대',36,1923.62,19.17,82690,678
'2017-03','337',' 창경궁 입구','정기','F','20대',33,1080.92,11.45,49380,318
'2017-03','338',' 세운스퀘어 앞','정기','F','20대',84,2819.37,30.35,130820,902
'2017-03','339',' 종로4가 사거리','정기','F','20대',85,3363.35,33.9,146180,1428
'2017-03','340',' 혜화동 로터리','정기','F','20대',74,4860.25,49.09,211680,1291
'2017-03','341',' 혜화역 3번출구 뒤','정기','F','20대',73,4501.27,43.77,188620,1552
'2017-03','342',' 대학로 마로니에공원','정기','F','20대',77,2454.66,26.71,115500,923
'2017-03','343',' 예일빌딩(율곡로) 앞','정기','F','20대',38,1760.61,16.72,71980,424
'2017-03','112',' 극동방송국 앞','정기','F','20대',100,5303.78,55.1,237680,1562
'2017-03','344',' 성균관대 E하우스 앞','정기','F','20대',65,1772.61,20.17,86650,571
'2017-03','345',' 서울보증보험본사 앞','정기','F','20대',57,2129.6,21.06,90870,702
'2017-03','346',' 맥스타일 앞','정기','F','20대',74,4935.7,47.69,205780,2084
'2017-03','347',' 동대문역사문화공원역 9번출구 앞','정기','F','20대',50,2955.73,34.6,149150,1042
'2017-03','349',' 사직동주민센터','정기','F','20대',57,2177.52,21.35,91860,777
'2017-03','350','KEB 하나은행(내자동 지점) 앞','정기','F','20대',36,1363.42,14.62,63080,648
'2017-03','351',' 청운초교 앞 삼거리','정기','F','20대',63,4270.8,44.79,193070,1397
'2017-03','352',' 중앙고입구 삼거리','정기','F','20대',29,1128.96,11.18,48200,304
'2017-03','353',' 재동초교 앞 삼거리','정기','F','20대',49,2259.29,23.66,102010,747
'2017-03','117',' 홍은사거리','정기','F','20대',40,4148.59,39.94,172060,1055
'2017-03','354',' 포르투갈 대사관 앞','정기','F','20대',39,1622.08,18.13,78150,587
'2017-03','355',' 서울사대부속초교 앞','정기','F','20대',69,2822.8,29.09,125420,881
'2017-03','356',' KT혜화지사 앞','정기','F','20대',67,3258.68,34.25,147500,1122
'2017-03','358',' 성대입구 사거리','정기','F','20대',214,7343.74,75.82,326680,2468
'2017-03','359',' 원남동사거리','정기','F','20대',91,2878.41,28.98,124620,1077
'2017-03','361',' 동묘앞역 1번출구 뒤','정기','F','20대',57,2096.59,20.35,87660,640
'2017-03','362',' 청계8가 사거리','정기','F','20대',70,2634.01,26.68,115290,1001
'2017-03','363',' 신설동역 11번출구 뒤','정기','F','20대',29,1180.38,14.3,61650,426
'2017-03','364',' 창신역 1번출구 앞','정기','F','20대',49,2783.28,25.21,108560,693
'2017-03','113',' 홍대입구역 2번출구 앞','정기','F','20대',296,15404.85,156.9,676300,5424
'2017-03','367',' 독립문역 3-1번출구 ','정기','F','20대',49,2828.81,31.1,134050,1043
'2017-03','368',' SK 서린빌딩 앞','정기','F','20대',26,1415.41,10.45,44960,380
'2017-03','369',' 광화문 시민열린마당','정기','F','20대',26,1303.15,13.34,57490,599
'2017-03','348',' 독립문역 사거리','정기','F','20대',31,2003.97,19.69,84780,487
'2017-03','370',' 시청역(2호선) 9번출구 뒤','정기','F','20대',42,2777.56,26.17,112740,1040
'2017-03','371',' 동대입구역 6번출구 뒤','정기','F','20대',29,1506.89,15,64690,647
'2017-03','372',' 약수역 3번출구 뒤','정기','F','20대',21,1744.85,16.56,71420,441
'2017-03','373',' 청구 어린이공원','정기','F','20대',4,214.92,2.25,9710,143
'2017-03','374',' 청구역 2번출구 앞','정기','F','20대',33,958.82,9.65,41430,309
'2017-03','118',' 광흥창역 2번출구 앞','정기','F','20대',75,4002.93,38.62,166380,987
'2017-03','375',' 다산 어린이공원','정기','F','20대',45,2131.22,21.43,92360,905
'2017-03','377',' 서울역 4번출구 앞','정기','F','20대',8,709.8,7.4,31920,266
'2017-03','378',' 청계7가 사거리','정기','F','20대',35,1182.24,12.75,54950,716
'2017-03','379',' 서울역9번출구','정기','F','20대',11,590.77,5.69,24520,232
'2017-03','380',' CJ제일제당 앞','정기','F','20대',46,4191.99,39.13,168760,1302
'2017-03','381',' 장충체육관','정기','F','20대',15,1111.36,11.94,51400,419
'2017-03','382',' 약수역 10번출구 앞','정기','F','20대',11,489.97,5.34,23040,176
'2017-03','383',' 신당역 12번 출구 뒤','정기','F','20대',89,4200.8,40.15,172980,1372
'2017-03','384',' 종로학원본원 ','정기','F','20대',22,1089.02,11.23,48400,349
'2017-03','114',' 홍대입구역 8번출구 앞','정기','F','20대',133,7548.88,78.8,339380,2639
'2017-03','142',' 아현역 4번출구 앞','정기','F','20대',47,2324.33,23.48,101290,624
'2017-03','143',' 공덕역 2번출구','정기','F','20대',39,1697.3,17.11,73780,658
'2017-03','144',' 공덕역 8번출구','정기','F','20대',101,7181.52,72.86,314130,2220
'2017-03','145',' 공덕역 5번출구','정기','F','20대',62,2815.96,30.82,132930,928
'2017-03','146',' 마포역 1번출구 뒤','정기','F','20대',67,7014.11,65.53,282480,1732
'2017-03','147',' 마포역 4번출구 뒤','정기','F','20대',50,5022.75,46.87,202130,1196
'2017-03','148',' 용강동 주민센터 앞','정기','F','20대',52,2693.06,25.32,109110,696
'2017-03','150',' 서강대역 2번출구 앞','정기','F','20대',51,3161.54,32.25,139050,1186
'2017-03','151',' 망원1동주민센터','정기','F','20대',78,5606.08,57.19,246650,1577
'2017-03','152',' 마포구민체육센터 앞','정기','F','20대',94,11402,109.61,472460,3458
'2017-03','119',' 서강나루 공원','정기','F','20대',66,5134.54,50.25,216630,1209
'2017-03','153',' 성산2교 사거리','정기','F','20대',137,7831.64,74.72,321960,1982
'2017-03','154',' 마포구청역 ','정기','F','20대',103,6647.57,65.19,281090,1718
'2017-03','155',' 가좌역1 번출구 뒤','정기','F','20대',57,3223.35,32.77,141270,834
'2017-03','156',' 서울서부지방법원 앞','정기','F','20대',29,2433.28,23.84,102780,705
'2017-03','157',' 애오개역 4번출구 앞','정기','F','20대',26,1341.06,13.68,59010,391
'2017-03','158',' 독립문 어린이 공원','정기','F','20대',38,2496.88,23.76,102250,823
'2017-03','159',' 이대역 4번 출구','정기','F','20대',151,7535.39,72.64,313510,2174
'2017-03','160',' 북아현동 가구거리','정기','F','20대',32,1600.77,15.74,67890,459
'2017-03','161',' 무악재역1번 출구','정기','F','20대',20,1818.58,17.86,76870,462
'2017-03','162',' 봉원고가차도 밑','정기','F','20대',143,5637.34,55.25,238360,1380
'2017-03','120',' 신수동 사거리','정기','F','20대',35,3119.74,32.12,138560,723
'2017-03','163',' 명지전문대학교 정문 앞','정기','F','20대',37,3665.08,36.97,159260,935
'2017-03','164',' 북가좌1동 주민센터 ','정기','F','20대',37,944.32,9.5,40980,221
'2017-03','165',' 중앙근린공원','정기','F','20대',15,1303.96,13.41,57820,357
'2017-03','166',' 가재울 초등학교','정기','F','20대',28,3061.4,31.6,136160,764
'2017-03','167',' 연가초등학교 옆','정기','F','20대',30,2242.44,20.49,88350,515
'2017-03','168',' 남가좌동 사거리','정기','F','20대',52,3513.47,31.84,137200,1267
'2017-03','169',' 북가좌 삼거리','정기','F','20대',29,2279.39,22.38,96430,644
'2017-03','170',' 가재울 뉴타운 주유소 옆','정기','F','20대',26,3014.75,28.27,121910,692
'2017-03','171',' 임광빌딩 앞','정기','F','20대',24,1020.04,10.65,45930,360
'2017-03','172',' 서대문소방서','정기','F','20대',23,1389.4,14.43,62160,352
'2017-03','121',' 마포소방서 앞','정기','F','20대',41,1660.47,15.27,65850,457
'2017-03','173',' 서대문역 8번출구 앞','정기','F','20대',29,1418.77,15.01,64670,581
'2017-03','175',' 홍연2교옆','정기','F','20대',45,6053.51,59.22,255150,1420
