'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'2017-07','710',' 서부화물트럭터미널 사거리','정기','F','~10대',15,228.7,2.8,12030,73
'2017-07','712',' 강월초교입구 사거리','정기','F','~10대',1,17.68,0.22,930,4
'2017-07','130',' 신촌역(2호선) 7번출구 앞','정기','F','~10대',4,265.53,2.83,12140,71
'2017-07','713',' 양서중학교 옆','정기','F','~10대',2,237.32,2.14,9220,75
'2017-07','805',' 문배어린이공원 앞','정기','F','~10대',2,50.09,0.53,2300,10
'2017-07','808',' 서빙고동 금호맨션 앞','정기','F','~10대',1,185.32,1.9,8210,41
'2017-07','131',' 증산2교','정기','F','~10대',5,371.74,3.13,13500,171
'2017-07','809',' 한남 유수지 복개주차장','정기','F','~10대',1,40.19,0.47,2030,22
'2017-07','811',' 녹사평역1번출구','정기','F','~10대',4,343.06,3.6,15470,105
'2017-07','812',' 용산전쟁기념관','정기','F','~10대',2,256.58,2.68,11570,73
'2017-07','385',' 종각역 5번출구','정기','F','~10대',6,398.75,4.04,17410,179
'2017-07','386',' 올림픽기념 국민생활관 앞','정기','F','~10대',3,53.79,0.57,2470,18
'2017-07','132',' 창천문화공원','정기','F','~10대',3,71.94,0.75,3230,23
'2017-07','182',' 망원2빗물펌프장 앞','정기','F','~10대',1,115.76,1.41,6090,30
'2017-07','183',' 하늘채코오롱아파트 건너편','정기','F','~10대',3,254.36,2.66,11470,82
'2017-07','184',' SK망원동주유소 건너편','정기','F','~10대',3,152.64,1.54,6610,53
'2017-07','185',' 마포 신수공원 앞','정기','F','~10대',14,841.03,8.65,37260,221
'2017-07','186',' 월드컵공원','정기','F','~10대',2,169.38,1.46,6290,102
'2017-07','177',' 북가좌 초등학교','정기','F','~10대',1,30.37,0.33,1420,10
'2017-07','188',' 홍은동 정원여중 입구','정기','F','~10대',5,149.1,1.6,6970,46
'2017-07','191',' 정명학원','정기','F','~10대',8,2848.17,24.55,105770,699
'2017-07','192',' 연서어린이공원','정기','F','~10대',6,1773.24,15.98,68890,526
'2017-07','178',' 증산3교 앞','정기','F','~10대',2,200.35,2.45,10540,101
'2017-07','133',' 해담는다리','정기','F','~10대',4,384.38,3.7,16010,85
'2017-07','194',' 증산교 앞','정기','F','~10대',14,1686.39,18.76,80860,388
'2017-07','556',' 달맞이공원','정기','F','~10대',1,29.03,0.33,1410,7
'2017-07','557',' 도선동 주민센터 앞','정기','F','~10대',1,340.54,3.07,13230,55
'2017-07','558',' 성동광진 교육지원청 앞','정기','F','~10대',10,425.06,4.91,21160,132
'2017-07','134',' 연세로 명물길','정기','F','~10대',1,232.46,2.78,11980,109
'2017-07','559',' 왕십리역 4번 출구 건너편','정기','F','~10대',5,487.08,4.29,18480,126
'2017-07','560',' 비전교회 앞','정기','F','~10대',7,724.37,6.62,28570,128
'2017-07','561',' 서울숲역 2번출구 앞','정기','F','~10대',3,46.83,0.49,2150,14
'2017-07','562',' 군자지하보도 앞','정기','F','~10대',1,8.96,0.09,390,3
'2017-07','563',' 성동세무서 건너편','정기','F','~10대',3,60.31,0.66,2820,14
'2017-07','565',' 옥수역 3번출구','정기','F','~10대',9,285.6,3.21,13870,74
'2017-07','567',' 성수역 2번출구 앞','정기','F','~10대',2,45.98,0.5,2150,12
'2017-07','569',' 응봉현대아파트 정류소','정기','F','~10대',2,82.62,0.74,3210,15
'2017-07','578',' 성동세무서 부근','정기','F','~10대',1,11.17,0.11,470,2
'2017-07','579',' 마장역 4번출구','정기','F','~10대',12,2103.36,20.8,89670,559
'2017-07','580',' 신금호역 3번출구 뒤','정기','F','~10대',2,32.61,0.44,1900,13
'2017-07','581',' 용답초등학교','정기','F','~10대',6,136.21,1.47,6370,248
'2017-07','582',' 경일중학교 앞','정기','F','~10대',4,168.28,1.54,6640,49
'2017-07','583',' 청계천 생태교실 앞','정기','F','~10대',1,25.54,0.3,1290,7
'2017-07','551',' 구의삼성쉐르빌 앞','정기','F','~10대',3,92.8,0.89,3850,33
'2017-07','552',' 대림아크로리버 앞','정기','F','~10대',1,160.36,1.45,6230,40
'2017-07','553',' 중곡 성원APT 앞','정기','F','~10대',2,437.44,4.5,19380,101
'2017-07','136',' 대흥동 주민센터','정기','F','~10대',2,258.23,2.4,10340,100
'2017-07','554',' 아차산역 사거리','정기','F','~10대',10,373.44,4.37,18860,125
'2017-07','555',' 구의3동주민센터','정기','F','~10대',4,414.24,5.06,21800,152
'2017-07','571',' 어린이대공원역6번출구','정기','F','~10대',1,26.35,0.28,1210,8
'2017-07','572',' 국립정신 건강센터 앞','정기','F','~10대',6,389.5,3.61,15540,100
'2017-07','573',' 구의문주차장 앞','정기','F','~10대',17,1050.86,10.62,45750,436
'2017-07','574',' 아차산역4번출구','정기','F','~10대',1,49.1,0.58,2480,11
'2017-07','575',' 중앙농협 중곡지점','정기','F','~10대',1,52.3,0.59,2540,14
'2017-07','576',' 광나루역 3번 출구','정기','F','~10대',1,217.02,2.71,11660,88
'2017-07','621',' 동대문중학교 옆','정기','F','~10대',2,45.77,0.46,2010,18
'2017-07','622',' 전농사거리 교통섬','정기','F','~10대',7,301.97,3.27,14080,104
'2017-07','623',' 서울시립대 정문 앞','정기','F','~10대',4,188.75,3.08,13260,173
'2017-07','624',' 전농동 동아아파트 앞','정기','F','~10대',1,56.73,0.57,2470,14
'2017-07','625',' 답십리초등학교 앞(현대시장 옆)','정기','F','~10대',3,73.99,0.81,3460,32
'2017-07','630',' 동대문구 보건소','정기','F','~10대',10,369.48,4.4,18930,112
'2017-07','102',' 망원역 1번출구 앞','정기','F','~10대',8,919.1,9.41,40540,289
'2017-07','138',' 신촌동 제1공영주차장 앞','정기','F','~10대',9,881.6,7.35,31640,223
'2017-07','633',' 청량리 기업은행 앞','정기','F','~10대',4,174.2,1.95,8420,72
'2017-07','634',' 외국어대 정문 앞','정기','F','~10대',25,1533.04,14.95,64440,565
'2017-07','635',' 시조사 앞 (청량고정문 옆)','정기','F','~10대',18,1337.68,13.17,56750,413
'2017-07','637',' KAIST 경영대학 앞','정기','F','~10대',2,245.96,3.01,12940,90
'2017-07','639',' 서울시립대 후문','정기','F','~10대',1,6.42,0.75,3240,20
'2017-07','641',' 용두역 4번출구','정기','F','~10대',6,514.08,5.71,24630,156
'2017-07','140',' 이화여대 후문','정기','F','~10대',1,14.08,0.18,790,5
'2017-07','260',' 여의도 마리나선착장 앞','정기','F','~10대',1,206.43,1.86,8020,47
'2017-07','262',' 영문초등학교 사거리','정기','F','~10대',1,22.67,0.25,1080,6
'2017-07','263',' 근로자회관 사거리','정기','F','~10대',3,190.28,1.84,7910,77
'2017-07','141',' 연대 대운동장 옆','정기','F','~10대',1,64.1,0.66,2840,44
'2017-07','266',' 영등포청과시장 사거리','정기','F','~10대',2,51.18,0.64,2750,19
'2017-07','267',' 삼성화재 사옥 옆','정기','F','~10대',1,123.81,1.12,4810,20
'2017-07','268',' 그랜드컨벤션센터 앞','정기','F','~10대',1,0,0,0,110
'2017-07','270',' 증권거래소후문교차로','정기','F','~10대',1,17.27,0.21,890,9
'2017-07','271',' 샛강생태공원방문자센터 앞','정기','F','~10대',6,417.47,4.07,17580,102
'2017-07','272',' 당산육갑문','정기','F','~10대',8,956.28,10.03,43210,234
'2017-07','139',' 연세대 정문 건너편','정기','F','~10대',5,512.48,4,17200,107
'2017-07','720',' 서울강월초등학교 앞','정기','F','~10대',17,347.47,4.24,18280,71
'2017-07','816',' 신용산역 6번출구 앞','정기','F','~10대',2,102.63,1.01,4350,23
'2017-07','818',' 숙명여대 입구 교차로','정기','F','~10대',4,120.64,1.4,6020,66
'2017-07','819',' 선린인터넷 고등학교','정기','F','~10대',28,2083.32,19.23,82910,424
'2017-07','820',' 청파동입구 교차로','정기','F','~10대',1,25.61,0.23,980,4
'2017-07','822',' 이촌1동 마을공원','정기','F','~10대',2,347.33,2.91,12530,219
'2017-07','199',' 서울 월드컵 경기장','정기','F','~10대',3,367.68,2.86,12350,87
'2017-07','388',' 동성중학교 앞','정기','F','~10대',9,326.19,3.68,15910,92
'2017-07','584',' 광진광장 교통섬','정기','F','~10대',4,131.04,1.38,5920,31
'2017-07','586',' 마장동 주민센터','정기','F','~10대',7,1811.9,13.8,59460,438
'2017-07','901',' 응암1동사무소','정기','F','~10대',9,278.86,2.77,11960,101
'2017-07','903',' 은평뉴타운 아이파크','정기','F','~10대',3,235.16,2.65,11420,84
'2017-07','905',' 구파발역 2번출구','정기','F','~10대',3,109.21,1.21,5230,37
'2017-07','906',' 연신내역 5번출구150M 아래','정기','F','~10대',24,1703.2,14.87,64040,570
'2017-07','907',' CJ 드림시티','정기','F','~10대',9,795.39,6.83,29390,219
'2017-07','908',' 구산역 4번출구','정기','F','~10대',2,159.59,1.43,6200,56
'2017-07','909',' 백련산 힐스테이트 3차','정기','F','~10대',1,89.58,0.81,3480,24
'2017-07','911',' 은평평화공원(역촌역4번출구)','정기','F','~10대',4,123.97,1.24,5390,54
'2017-07','912',' 응암오거리','정기','F','~10대',1,36.59,0.39,1680,13
'2017-07','913',' 이마트 은평점','정기','F','~10대',9,618.9,5.73,24650,189
'2017-07','914',' 새절역 2번출구','정기','F','~10대',6,1431.68,11.85,51080,249
'2017-07','915',' 증산역 4번출구','정기','F','~10대',4,563.89,3.41,14680,100
'2017-07','916',' 평생학습관 앞','정기','F','~10대',11,692.05,6.44,27730,197
'2017-07','917',' 녹번역 4번출구','정기','F','~10대',1,37.58,0.34,1460,8
'2017-07','921',' 신도고등학교','정기','F','~10대',2,51.28,0.78,3320,21
'2017-07','922',' 연신내역 4번출구','정기','F','~10대',4,193.38,1.71,7380,63
'2017-07','925',' 불광역 2번출구','정기','F','~10대',1,34.2,0.29,1270,11
'2017-07','926',' 불광역 8번출구','정기','F','~10대',8,491.95,4.17,17950,136
'2017-07','927',' 연신내역 3번출구 인근','정기','F','~10대',7,351.15,3.44,14830,133
'2017-07','930',' 구 서부경찰서 건너편','정기','F','~10대',2,343.86,3.34,14390,96
'2017-07','931',' 역촌파출소','정기','F','~10대',4,251.82,1.95,8400,112
'2017-07','932',' 예일여중','정기','F','~10대',33,1924.85,17.88,77150,593
'2017-07','933',' LG서비스 역촌점','정기','F','~10대',12,676.64,4.94,21260,146
'2017-07','1001',' 광진교 남단 사거리(디지털프라자앞)','정기','F','~10대',1,153.2,1.55,6670,58
'2017-07','1003',' 해공도서관앞','정기','F','~10대',1,29.34,0.26,1140,9
'2017-07','1004',' 삼성광나루아파트 버스정류장','정기','F','~10대',3,172.71,1.57,6710,54
'2017-07','1006',' 롯데캐슬 115동앞','정기','F','~10대',5,344.92,3.1,13400,84
'2017-07','1007','암사동 선사유적지','정기','F','~10대',5,1905.53,17.17,74030,387
'2017-07','1008',' 암사역 3번출구(국민은행앞)','정기','F','~10대',1,53.54,0.48,2080,18
'2017-07','1014',' 강동구평생학습관앞','정기','F','~10대',6,438.35,3.95,17030,130
'2017-07','103',' 망원역 2번출구 앞','정기','F','~10대',2,240.61,2.52,10850,85
'2017-07','1016',' 해뜨는 주유소옆 리엔파크 109동앞','정기','F','~10대',2,175.03,1.58,6800,61
'2017-07','1102',' 방화사거리 마을버스 버스정류장','정기','F','~10대',2,31.19,0.41,1750,45
'2017-07','1113',' 서남환경공원 버스정류장','정기','F','~10대',1,83.23,0.79,3390,93
'2017-07','1118',' 증미역 3번출구뒤(등촌두산위브센티움오피스텔)','정기','F','~10대',1,134.18,1.75,7530,90
'2017-07','1119',' 염창동 한마음아파트앞(염창동 빛나는 음악학원앞)','정기','F','~10대',1,100.86,1.31,5660,57
'2017-07','1120',' 대림경동아파트앞','정기','F','~10대',2,124.56,1.63,6990,74
'2017-07','205',' 산업은행 앞','정기','F','~10대',4,845.6,7.04,30340,293
'2017-07','1122',' 황금내근린공원','정기','F','~10대',1,298.52,2.27,9790,64
'2017-07','1123',' 공암나루근린공원 관리사무소옆','정기','F','~10대',2,125.81,1.63,7060,140
'2017-07','1127',' 화곡역(에이스정형외과앞) 버스정류장','정기','F','~10대',5,144.2,1.34,5780,61
'2017-07','1129',' 화곡역 1번 출구 앞','정기','F','~10대',3,382.66,3.26,14030,117
'2017-07','1130',' 화곡본동시장 버스정류장','정기','F','~10대',1,110.02,1.02,4410,48
'2017-07','1132',' 등촌역 7번출구','정기','F','~10대',2,124.2,1.62,6970,137
'2017-07','206',' KBS 앞','정기','F','~10대',3,262.33,2.55,10990,81
'2017-07','1140',' 목동사거리 버스정류장','정기','F','~10대',2,191.5,1.87,8060,53
'2017-07','1145',' 곰달래 문화복지센터 1-2','정기','F','~10대',1,191.6,1.78,7680,56
'2017-07','1146',' 곰달래사거리','정기','F','~10대',22,1130.88,11.75,50530,898
'2017-07','1205',' 종합운동장역 4번출구','정기','F','~10대',2,209.05,2.55,10990,66
