'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'2017-04','336',' 티마크 호텔 앞','정기','F','~10대',2,171.43,1.55,6660,73
'2017-04','337',' 창경궁 입구','정기','F','~10대',3,38.39,0.46,2020,8
'2017-04','339',' 종로4가 사거리','정기','F','~10대',2,26.87,0.28,1180,8
'2017-04','340',' 혜화동 로터리','정기','F','~10대',3,163.71,1.78,7670,38
'2017-04','341',' 혜화역 3번출구 뒤','정기','F','~10대',16,386.39,3.86,16680,91
'2017-04','342',' 대학로 마로니에공원','정기','F','~10대',8,159.76,1.64,7040,45
'2017-04','343',' 예일빌딩(율곡로) 앞','정기','F','~10대',2,119.69,1.08,4650,51
'2017-04','112',' 극동방송국 앞','정기','F','~10대',1,43.66,0.49,2120,25
'2017-04','344',' 성균관대 E하우스 앞','정기','F','~10대',11,458.24,5.14,22140,154
'2017-04','349',' 사직동주민센터','정기','F','~10대',13,738.97,7.61,32760,243
'2017-04','350','KEB 하나은행(내자동 지점) 앞','정기','F','~10대',4,116.75,1.53,6570,60
'2017-04','351',' 청운초교 앞 삼거리','정기','F','~10대',1,64.61,0.58,2510,34
'2017-04','352',' 중앙고입구 삼거리','정기','F','~10대',1,30.63,0.28,1190,7
'2017-04','353',' 재동초교 앞 삼거리','정기','F','~10대',5,140.18,1.59,6870,51
'2017-04','117',' 홍은사거리','정기','F','~10대',6,1442.6,12.16,52390,214
'2017-04','354',' 포르투갈 대사관 앞','정기','F','~10대',1,21.1,0.26,1110,7
'2017-04','355',' 서울사대부속초교 앞','정기','F','~10대',3,82.77,0.83,3580,26
'2017-04','356',' KT혜화지사 앞','정기','F','~10대',3,54.6,0.46,1980,10
'2017-04','358',' 성대입구 사거리','정기','F','~10대',83,2284.67,22.88,98480,593
'2017-04','359',' 원남동사거리','정기','F','~10대',80,1727.1,19.37,83400,561
'2017-04','363',' 신설동역 11번출구 뒤','정기','F','~10대',6,253.54,2.69,11570,110
'2017-04','113',' 홍대입구역 2번출구 앞','정기','F','~10대',4,257.66,2.32,10010,65
'2017-04','367',' 독립문역 3-1번출구 ','정기','F','~10대',5,291.18,3.04,13130,91
'2017-04','369',' 광화문 시민열린마당','정기','F','~10대',1,36.81,0.33,1430,6
'2017-04','370',' 시청역(2호선) 9번출구 뒤','정기','F','~10대',1,51.22,0.46,1990,9
'2017-04','371',' 동대입구역 6번출구 뒤','정기','F','~10대',3,168.56,1.46,6330,51
'2017-04','372',' 약수역 3번출구 뒤','정기','F','~10대',1,29.78,0.22,940,6
'2017-04','374',' 청구역 2번출구 앞','정기','F','~10대',1,23.56,0.16,700,7
'2017-04','118',' 광흥창역 2번출구 앞','정기','F','~10대',2,341.62,2.57,11060,95
'2017-04','377',' 서울역 4번출구 앞','정기','F','~10대',2,120.4,1.54,6610,61
'2017-04','379',' 서울역9번출구','정기','F','~10대',5,410.56,3.71,15950,90
'2017-04','380',' CJ제일제당 앞','정기','F','~10대',1,39.6,0.29,1250,25
'2017-04','381',' 장충체육관','정기','F','~10대',3,150.48,1.1,4750,29
'2017-04','114',' 홍대입구역 8번출구 앞','정기','F','~10대',1,94.98,0.86,3690,22
'2017-04','142',' 아현역 4번출구 앞','정기','F','~10대',8,312.79,3.23,13970,112
'2017-04','143',' 공덕역 2번출구','정기','F','~10대',2,143.64,1.56,6720,49
'2017-04','144',' 공덕역 8번출구','정기','F','~10대',3,166.8,1.7,7290,95
'2017-04','145',' 공덕역 5번출구','정기','F','~10대',1,26.78,0.34,1470,7
'2017-04','151',' 망원1동주민센터','정기','F','~10대',1,53.36,0.57,2450,17
'2017-04','152',' 마포구민체육센터 앞','정기','F','~10대',4,547.05,5.66,24420,188
'2017-04','119',' 서강나루 공원','정기','F','~10대',1,40.86,0.42,1810,11
'2017-04','153',' 성산2교 사거리','정기','F','~10대',1,132.43,1.69,7270,44
'2017-04','154',' 마포구청역 ','정기','F','~10대',6,487.26,4.4,18930,132
'2017-04','156',' 서울서부지방법원 앞','정기','F','~10대',3,59.94,0.76,3290,24
'2017-04','157',' 애오개역 4번출구 앞','정기','F','~10대',2,59.51,0.73,3170,28
'2017-04','158',' 독립문 어린이 공원','정기','F','~10대',13,1614.19,16.88,72790,318
'2017-04','159',' 이대역 4번 출구','정기','F','~10대',5,137.71,1.4,6060,44
'2017-04','160',' 북아현동 가구거리','정기','F','~10대',9,458.45,4.72,20370,209
'2017-04','161',' 무악재역1번 출구','정기','F','~10대',1,48.47,0.39,1700,10
'2017-04','162',' 봉원고가차도 밑','정기','F','~10대',1,73.96,0.75,3220,27
'2017-04','120',' 신수동 사거리','정기','F','~10대',1,48.76,0.5,2160,9
'2017-04','163',' 명지전문대학교 정문 앞','정기','F','~10대',7,482.35,4.44,19160,323
'2017-04','165',' 중앙근린공원','정기','F','~10대',2,172.28,1.83,7910,86
'2017-04','166',' 가재울 초등학교','정기','F','~10대',3,589.38,6.28,27060,157
'2017-04','168',' 남가좌동 사거리','정기','F','~10대',2,119.63,1.12,4820,37
'2017-04','170',' 가재울 뉴타운 주유소 옆','정기','F','~10대',6,438.61,3.94,17040,93
'2017-04','175',' 홍연2교옆','정기','F','~10대',2,328.26,3.7,15940,82
'2017-04','179',' 가좌역 4번출구 앞','정기','F','~10대',3,385.39,3.5,15120,64
'2017-04','180',' 충정로역 7번출구 뒤','정기','F','~10대',1,6.75,0.07,310,6
'2017-04','519',' 양지사거리','정기','F','~10대',2,52.79,0.58,2520,14
'2017-04','520',' 상왕십리역 4번 출구 앞','정기','F','~10대',2,146.46,1.32,5690,50
'2017-04','523',' 옥수동성당 옆','정기','F','~10대',1,166.85,1.84,7950,51
'2017-04','525',' 한양대병원사거리','정기','F','~10대',25,3120.92,32.78,141290,693
'2017-04','526',' 용답토속공원 앞','정기','F','~10대',5,339.09,3.9,16790,156
'2017-04','529',' 장한평역 8번 출구 앞','정기','F','~10대',2,318.57,3.3,14190,72
'2017-04','535',' 응봉삼거리','정기','F','~10대',12,380.4,3.71,16010,125
'2017-04','536',' 행당역 2번출구 앞','정기','F','~10대',1,120.35,1.22,5240,43
'2017-04','537',' 한양대후문역 부근','정기','F','~10대',2,195.92,1.89,8150,71
'2017-04','123',' 문화촌 공원','정기','F','~10대',1,23.01,0.19,830,6
'2017-04','538',' 답십리역 8번출구 앞','정기','F','~10대',3,157.56,1.64,7050,45
'2017-04','539',' 군자교교차로','정기','F','~10대',1,107.91,1.26,5450,40
'2017-04','540',' 군자역 7번출구 베스트샵 앞','정기','F','~10대',14,554.59,5.55,24020,164
'2017-04','542',' 강변역 4번출구 뒤','정기','F','~10대',5,294.84,2.96,12780,103
'2017-04','546',' 잠실대교북단 교차로','정기','F','~10대',1,49.7,0.58,2510,9
'2017-04','549',' 아차산역 3번출구','정기','F','~10대',6,184.37,1.81,7760,38
'2017-04','124',' 서강대 정문 건너편','정기','F','~10대',2,95.02,0.93,4030,27
'2017-04','602',' 장안동 사거리','정기','F','~10대',1,61.28,0.68,2920,22
'2017-04','608',' 전농삼성아파트','정기','F','~10대',1,40.18,0.41,1780,13
'2017-04','609',' 제기2교','정기','F','~10대',2,329.24,3.31,14250,82
'2017-04','125',' 서강대 남문 옆','정기','F','~10대',2,91.08,1.33,5750,49
'2017-04','614',' 용두동 사거리','정기','F','~10대',3,151.87,1.65,7110,314
'2017-04','227',' 양평2나들목 보행통로 입구','정기','F','~10대',20,2705.76,24.42,105120,600
'2017-04','228',' 선유도역 3번출구 앞','정기','F','~10대',3,456.64,4.11,17740,101
'2017-04','126',' 서강대 후문 옆','정기','F','~10대',5,226.05,3,12940,121
'2017-04','232',' 양평우림 이비즈센타 앞','정기','F','~10대',4,839.02,8.47,36530,211
'2017-04','236',' 문래동자이아파트 앞','정기','F','~10대',2,57.72,0.64,2750,35
'2017-04','237',' 보라매 두산위브 건너편','정기','F','~10대',2,269.42,2.87,12370,92
'2017-04','238',' 제2구민체육센타 앞','정기','F','~10대',2,40.92,0.37,1590,7
'2017-04','240',' 문래역 4번출구 앞','정기','F','~10대',1,11.73,0.15,630,6
'2017-04','242',' 신길선원가와인아파트 앞','정기','F','~10대',1,96.01,0.87,3730,21
'2017-04','243',' 이앤씨드림타워 앞','정기','F','~10대',5,124.18,1.39,5970,53
'2017-04','244',' 영등포삼환아파트 앞','정기','F','~10대',5,1170.36,10.38,44780,237
'2017-04','245',' 삼성생명 당산사옥 앞','정기','F','~10대',8,352.12,3.18,13680,121
'2017-04','247',' 당산역 10번출구 앞','정기','F','~10대',3,238.86,2.15,9280,107
'2017-04','248',' 초원아파트 앞','정기','F','~10대',2,147.44,1.37,5920,43
'2017-04','249',' 여의도중학교 옆','정기','F','~10대',4,766.03,5.75,24800,186
'2017-04','128',' 신촌역(2호선) 1번출구 옆','정기','F','~10대',3,129.52,1.31,5690,107
'2017-04','253',' 신풍역 5번출구 인근','정기','F','~10대',1,267.13,2.52,10880,62
'2017-04','256',' 동아에코빌입구','정기','F','~10대',7,229.86,2.86,12350,103
'2017-04','129',' 신촌역(2호선) 6번출구 옆','정기','F','~10대',3,119.64,1.26,5440,90
'2017-04','710',' 서부화물트럭터미널 사거리','정기','F','~10대',20,376.02,4.58,19780,109
'2017-04','130',' 신촌역(2호선) 7번출구 앞','정기','F','~10대',2,82.76,0.88,3800,45
'2017-04','805',' 문배어린이공원 앞','정기','F','~10대',6,86.36,0.87,3760,36
'2017-04','807',' 서울역 12번 출구 앞','정기','F','~10대',3,430.53,4.2,18120,131
'2017-04','131',' 증산2교','정기','F','~10대',10,1425.7,12.25,52800,307
'2017-04','811',' 녹사평역1번출구','정기','F','~10대',1,149.91,1.57,6760,104
'2017-04','132',' 창천문화공원','정기','F','~10대',7,326.61,3.25,14010,146
'2017-04','182',' 망원2빗물펌프장 앞','정기','F','~10대',2,294.23,3.01,12960,99
'2017-04','185',' 마포 신수공원 앞','정기','F','~10대',9,386,3.96,17100,94
'2017-04','186',' 월드컵공원','정기','F','~10대',2,199.77,1.44,6230,45
'2017-04','177',' 북가좌 초등학교','정기','F','~10대',2,348.73,4.54,19570,170
'2017-04','188',' 홍은동 정원여중 입구','정기','F','~10대',7,714.8,6.44,27770,139
'2017-04','192',' 연서어린이공원','정기','F','~10대',2,71.1,0.73,3150,19
'2017-04','178',' 증산3교 앞','정기','F','~10대',3,318.09,3.48,15000,98
'2017-04','133',' 해담는다리','정기','F','~10대',24,2463.49,20.1,86580,525
'2017-04','194',' 증산교 앞','정기','F','~10대',8,1026.43,11.79,50840,312
'2017-04','557',' 도선동 주민센터 앞','정기','F','~10대',4,260.16,2.85,12240,138
'2017-04','558',' 성동광진 교육지원청 앞','정기','F','~10대',15,585.69,6.4,27610,276
'2017-04','559',' 왕십리역 4번 출구 건너편','정기','F','~10대',1,103.34,0.71,3070,31
'2017-04','560',' 비전교회 앞','정기','F','~10대',1,11.68,0.14,590,6
'2017-04','561',' 서울숲역 2번출구 앞','정기','F','~10대',1,246.6,2.58,11120,41
'2017-04','564',' 금호역 3번출구','정기','F','~10대',1,52.91,0.39,1670,10
'2017-04','568',' 청계8가사거리 부근','정기','F','~10대',1,0,0,0,23
'2017-04','135',' 명물길 원형무대 앞','정기','F','~10대',1,23.7,0.24,1050,10
'2017-04','578',' 성동세무서 부근','정기','F','~10대',2,162.28,1.74,7510,68
'2017-04','579',' 마장역 4번출구','정기','F','~10대',2,108.98,1.23,5330,46
'2017-04','581',' 용답초등학교','정기','F','~10대',1,168.14,1.79,7720,89
'2017-04','583',' 청계천 생태교실 앞','정기','F','~10대',2,119.14,1.52,6540,45
'2017-04','551',' 구의삼성쉐르빌 앞','정기','F','~10대',9,205.19,2.5,10790,67
'2017-04','554',' 아차산역 사거리','정기','F','~10대',18,547.46,6.41,27650,217
'2017-04','571',' 어린이대공원역6번출구','정기','F','~10대',6,240.34,2.32,10050,71
'2017-04','572',' 국립정신 건강센터 앞','정기','F','~10대',1,272.32,2.85,12280,47
'2017-04','573',' 구의문주차장 앞','정기','F','~10대',37,1554.8,16.87,72620,596
'2017-04','576',' 광나루역 3번 출구','정기','F','~10대',1,79.07,0.97,4160,35
'2017-04','577',' 광진청소년수련관','정기','F','~10대',3,346.37,3.59,15450,96
'2017-04','621',' 동대문중학교 옆','정기','F','~10대',1,16.48,0.17,730,7
'2017-04','137',' NH농협 신촌지점 앞','정기','F','~10대',4,237.94,2.5,10780,74
'2017-04','622',' 전농사거리 교통섬','정기','F','~10대',2,52.24,0.48,2090,12
'2017-04','623',' 서울시립대 정문 앞','정기','F','~10대',3,62.03,0.55,2410,11
'2017-04','627',' 장안동삼거리 교통섬','정기','F','~10대',10,1199.23,10.81,46590,285
'2017-04','631',' 답십리역 1번출구','정기','F','~10대',3,215.34,2.38,10260,96
'2017-04','102',' 망원역 1번출구 앞','정기','F','~10대',7,963.33,11.5,49600,359
'2017-04','634',' 외국어대 정문 앞','정기','F','~10대',2,274.62,3.22,13870,80
'2017-04','638',' 서울시립대 정보기술관','정기','F','~10대',2,68.21,0.62,2650,30
'2017-04','639',' 서울시립대 후문','정기','F','~10대',1,43.76,0.39,1700,8
'2017-04','641',' 용두역 4번출구','정기','F','~10대',8,519.28,6.04,26070,173
'2017-04','230',' 영등포구청역 1번출구','정기','F','~10대',1,139.27,1.43,6170,39
'2017-04','262',' 영문초등학교 사거리','정기','F','~10대',5,151.33,1.67,7210,67
'2017-04','263',' 근로자회관 사거리','정기','F','~10대',4,203.48,2.25,9730,78
'2017-04','264',' 교보생명보험 앞','정기','F','~10대',1,12.47,0.16,670,5
'2017-04','141',' 연대 대운동장 옆','정기','F','~10대',5,258.91,2.65,11470,122
'2017-04','266',' 영등포청과시장 사거리','정기','F','~10대',2,79.79,0.72,3100,26
'2017-04','267',' 삼성화재 사옥 옆','정기','F','~10대',1,104.76,0.94,4070,21
'2017-04','268',' 그랜드컨벤션센터 앞','정기','F','~10대',13,340.8,3.08,13240,98
'2017-04','139',' 연세대 정문 건너편','정기','F','~10대',2,52.14,0.54,2310,16
'2017-04','720',' 서울강월초등학교 앞','정기','F','~10대',27,605.8,7.39,31870,126
'2017-04','817',' 삼각지역 4번출구 앞','정기','F','~10대',1,18.37,0.19,800,11
'2017-04','818',' 숙명여대 입구 교차로','정기','F','~10대',1,82.27,0.86,3710,17
'2017-04','819',' 선린인터넷 고등학교','정기','F','~10대',5,73.96,0.75,3220,78
'2017-04','825',' 서빙고동 주민센터 앞','정기','F','~10대',1,261.91,2.1,9060,32
'2017-04','199',' 서울 월드컵 경기장','정기','F','~10대',1,55.6,0.5,2160,14
'2017-04','388',' 동성중학교 앞','정기','F','~10대',1,106.05,0.96,4120,44
'2017-04','584',' 광진광장 교통섬','정기','F','~10대',11,423.67,4.18,18030,190
'2017-04','586',' 마장동 주민센터','정기','F','~10대',3,509.07,4.09,17610,82
'2017-04','901',' 응암1동사무소','정기','F','~10대',17,833,7.73,33300,427
'2017-04','200',' 국회의원회관','정기','F','~10대',1,0,0,0,50
'2017-04','905',' 구파발역 2번출구','정기','F','~10대',2,80.84,0.88,3780,789
'2017-04','906',' 연신내역 5번출구150M 아래','정기','F','~10대',15,705.89,6.2,26740,175
'2017-04','907',' CJ 드림시티','정기','F','~10대',14,979.45,8.22,35420,216
'2017-04','908',' 구산역 4번출구','정기','F','~10대',1,0,0,0,16
'2017-04','909',' 백련산 힐스테이트 3차','정기','F','~10대',2,185.21,1.81,7800,110
'2017-04','911',' 은평평화공원(역촌역4번출구)','정기','F','~10대',20,1267.28,11.17,48100,1075
'2017-04','201',' 진미파라곤 앞','정기','F','~10대',2,229.84,2.5,10750,63
'2017-04','912',' 응암오거리','정기','F','~10대',3,343.25,3.66,15760,95
'2017-04','913',' 이마트 은평점','정기','F','~10대',6,326.33,2.38,10270,73
'2017-04','914',' 새절역 2번출구','정기','F','~10대',11,1240.37,10.82,46640,317
'2017-04','915',' 증산역 4번출구','정기','F','~10대',13,1185.51,8.74,37670,356
'2017-04','916',' 평생학습관 앞','정기','F','~10대',3,674.99,6.13,26420,338
'2017-04','921',' 신도고등학교','정기','F','~10대',2,201.26,1.24,5350,27
'2017-04','202',' 국민일보 앞','정기','F','~10대',2,142.84,1.54,6680,50
'2017-04','922',' 연신내역 4번출구','정기','F','~10대',1,108.92,0.89,3820,31
'2017-04','923',' 국민은행 연서지점','정기','F','~10대',6,467.3,4.98,21410,175
'2017-04','926',' 불광역 8번출구','정기','F','~10대',5,332.56,2.56,11060,82
'2017-04','927',' 연신내역 3번출구 인근','정기','F','~10대',5,681.72,7.4,31880,409
'2017-04','928',' 은평역사한옥박물관','정기','F','~10대',11,976.82,9.86,42530,258
'2017-04','931',' 역촌파출소','정기','F','~10대',5,464.24,3.83,16470,122
'2017-04','932',' 예일여중','정기','F','~10대',26,2014.38,17.51,75520,586
'2017-04','933',' LG서비스 역촌점','정기','F','~10대',10,984.53,7.45,32100,348
'2017-04','588',' 뚝섬 유원지역','정기','F','~10대',2,355.16,3.56,15340,93
'2017-04','103',' 망원역 2번출구 앞','정기','F','~10대',1,37.54,0.37,1580,10
'2017-04','205',' 산업은행 앞','정기','F','~10대',1,25.48,0.23,990,52
'2017-04','206',' KBS 앞','정기','F','~10대',1,34.23,0.31,1330,12
'2017-04','211',' 여의도역 4번출구 옆','정기','F','~10대',2,70.79,0.64,2750,47
'2017-04','213',' KT앞','정기','F','~10대',1,4.57,0.05,210,2
'2017-04','104',' 합정역 1번출구 앞','정기','F','~10대',2,502.23,3.1,13350,67
'2017-04','207',' 여의나루역 1번출구 앞','정기','F','~10대',9,1318.7,13.01,56080,792
'2017-04','402',' 상암월드컵파크 9단지 앞','정기','F','~10대',4,474.01,4.62,19950,128
'2017-04','403',' 부엉이공원 앞','정기','F','~10대',3,110.5,1.01,4360,29
'2017-04','106',' 합정역 7번출구 앞','정기','F','~10대',5,809.52,7.64,32960,203
'2017-04','421',' 마포구청 앞','정기','F','~10대',3,269.56,2.69,11620,61
'2017-04','407',' 마포구 육아종합지원센터','정기','F','~10대',4,127.05,1.65,7130,55
'2017-04','420',' 서울시 공공자전거 상암센터','정기','F','~10대',1,28.27,0.28,1190,9
'2017-04','409',' 누리꿈스퀘어 옆','정기','F','~10대',1,16.63,0.16,700,9
'2017-04','419',' 홈플러스 앞','정기','F','~10대',1,296.43,3.16,13610,93
'2017-04','418',' 월드컵경기장역 3번출구 옆','정기','F','~10대',6,418.21,4.13,17790,101
'2017-04','107',' 신한은행 서교동금융센터점 앞','정기','F','~10대',1,22.39,0.2,870,6
'2017-04','411',' DMC홍보관','정기','F','~10대',2,52.97,0.49,2090,16
'2017-04','417',' DMC역 2번출구 옆','정기','F','~10대',6,473.77,5.5,23780,156
'2017-04','414',' 상암동주민센터 옆','정기','F','~10대',3,118.61,1.12,4790,33
'2017-04','500',' 어린이대공원역 3번출구 앞','정기','F','~10대',25,1497.41,13.97,60350,648
'2017-04','501',' 광진구의회 앞','정기','F','~10대',3,496.26,4.7,20260,114
'2017-04','502',' 뚝섬유원지역 1번출구 앞','정기','F','~10대',9,786.93,7.42,31990,222
'2017-04','108',' 서교동 사거리','정기','F','20대',171,10710.78,104.51,450830,3588
'2017-04','503',' 더샵스타시티 C동 앞','정기','F','20대',129,6063.53,63.66,274240,2229
'2017-04','504',' 신자초교입구교차로','정기','F','20대',122,6894.22,69.04,297710,2112
'2017-04','505',' 자양사거리 광진아크로텔 앞','정기','F','20대',260,16848.36,169.17,729010,4932
'2017-04','506',' 금호 어울림 아파트 앞','정기','F','20대',39,3218.86,27.69,119390,777
'2017-04','507',' 성수아이에스비즈타워 앞','정기','F','20대',71,5951.13,55.64,239850,1446
'2017-04','508',' 성수아카데미타워 앞','정기','F','20대',75,3782.2,37.04,159640,1440
'2017-04','509',' 이마트 버스정류소 옆','정기','F','20대',203,15966.11,148.81,641630,4437
'2017-04','510',' 서울숲 남문 버스정류소 옆','정기','F','20대',47,4492.65,46.31,199420,1518
'2017-04','511',' 서울숲역 4번 출구 옆','정기','F','20대',207,19616.19,193.9,835700,7549
'2017-04','512',' 뚝섬역 1번 출구 옆','정기','F','20대',182,14466.03,140.27,604720,4426
'2017-04','109',' 제일빌딩 앞','정기','F','20대',100,7389.13,76.58,330190,2449
'2017-04','400',' 상암한화오벨리스크 1차 앞','정기','F','20대',128,4797.05,50.3,216930,1748
'2017-04','513',' 뚝섬역 5번 출구 정류소 옆','정기','F','20대',78,5294.44,52.49,226380,1625
'2017-04','514',' 성수사거리 버스정류장 앞','정기','F','20대',93,6707.97,69.84,301160,1896
'2017-04','515',' 광양중학교 앞','정기','F','20대',89,7641.28,75.61,325860,1745
'2017-04','516',' 광진메디칼 앞','정기','F','20대',144,9165.32,88.33,380730,2529
'2017-04','300',' 정동사거리','정기','F','20대',66,3176.29,32,137880,1128
'2017-04','301',' 경복궁역 7번출구 앞','정기','F','20대',73,4220.5,41.22,177810,1425
'2017-04','302',' 경복궁역 4번출구 뒤','정기','F','20대',150,9478.68,90.08,387990,3100
'2017-04','303',' 광화문역 1번출구 앞','정기','F','20대',127,6123.13,60.34,260140,2168
'2017-04','115',' 사루비아 빌딩 앞','정기','F','20대',232,15088.8,150.65,649400,5259
'2017-04','304',' 광화문역 2번출구 앞','정기','F','20대',85,3859.19,39.17,168700,1553
'2017-04','305',' 종로구청 옆','정기','F','20대',53,3184.85,29.39,126860,959
'2017-04','306',' 광화문역 7번출구 앞','정기','F','20대',38,1528.99,15.33,66090,570
'2017-04','307',' 서울역사박물관 앞','정기','F','20대',101,6722.91,66.74,287700,2659
'2017-04','308',' 광화문 S타워 앞','정기','F','20대',45,1853.69,18.88,81350,715
'2017-04','309',' 광화문역 6번출구 옆','정기','F','20대',84,5162.39,53.11,229120,1622
'2017-04','310',' 청계광장 옆','정기','F','20대',28,1590.59,15.34,66030,492
'2017-04','311',' 서울광장 옆','정기','F','20대',123,7508.05,73.41,316540,2611
'2017-04','312',' 시청역 1번출구 뒤','정기','F','20대',101,5511.95,54.12,233450,1932
'2017-04','313',' 서울역 광장 파출소 옆','정기','F','20대',29,1451.14,14.38,62140,567
'2017-04','110',' 사천교','정기','F','20대',37,2175.47,20.26,87290,543
'2017-04','314',' 국립현대미술관','정기','F','20대',113,4443.84,46.22,199260,2037
'2017-04','315',' 신한은행 안국역지점 옆','정기','F','20대',80,4500.91,46.83,201860,2080
'2017-04','316',' 종각역 1번출구 앞','정기','F','20대',188,11899.44,114.6,493860,3955
'2017-04','318',' 광교사거리 남측','정기','F','20대',50,3170.2,31.61,136320,1027
'2017-04','320',' 을지로입구역 4번출구 앞','정기','F','20대',72,4258.08,44.25,190820,1296
'2017-04','321',' KEB 하나은행 본점 앞','정기','F','20대',60,3707.92,36.15,155790,1240
'2017-04','322',' 명동성당 앞','정기','F','20대',48,3465.67,34.57,149100,1097
'2017-04','116',' 일진아이윌아파트 옆','정기','F','20대',199,10422.24,109.67,472920,4191
'2017-04','324',' 신세계백화점 본점 앞','정기','F','20대',108,7093.29,76.07,328190,2475
'2017-04','326',' 안국역 5번출구 앞','정기','F','20대',103,4089.07,43.3,186670,1772
'2017-04','327',' 낙원상가 옆','정기','F','20대',80,2947.39,28.31,122060,875
'2017-04','328',' 탑골공원 앞','정기','F','20대',232,12139.24,119.92,516600,3692
'2017-04','329',' 청계2가 사거리 옆','정기','F','20대',119,7294.8,70.29,303030,2293
'2017-04','330',' 청계천 한빛광장','정기','F','20대',38,3042.29,30.48,131470,980
'2017-04','331',' 을지로2가 사거리 북측','정기','F','20대',51,2986.29,31.04,134010,1062
'2017-04','332',' 을지로2가 사거리 남측','정기','F','20대',38,1997.39,20.37,87800,729
'2017-04','111',' 상수역 2번출구 앞','정기','F','20대',191,18073.33,175.89,758230,4727
'2017-04','334',' 종로3가역 2번출구 뒤','정기','F','20대',142,5999.93,59.21,254830,1810
'2017-04','335',' 종로3가역 15번출구 앞','정기','F','20대',124,7872.12,76.87,331380,3123
'2017-04','336',' 티마크 호텔 앞','정기','F','20대',68,4461.99,45.34,195300,1279
'2017-04','337',' 창경궁 입구','정기','F','20대',88,3819.11,39.29,169410,1459
'2017-04','338',' 세운스퀘어 앞','정기','F','20대',177,6122.96,64.24,276640,2210
'2017-04','339',' 종로4가 사거리','정기','F','20대',145,5291.8,52.62,226720,1894
'2017-04','340',' 혜화동 로터리','정기','F','20대',111,6389.27,64.47,277870,2132
'2017-04','341',' 혜화역 3번출구 뒤','정기','F','20대',130,6892.49,69.04,297380,2241
'2017-04','342',' 대학로 마로니에공원','정기','F','20대',146,7267.93,73.48,317030,2567
'2017-04','343',' 예일빌딩(율곡로) 앞','정기','F','20대',57,2857.31,28.33,122060,997
'2017-04','112',' 극동방송국 앞','정기','F','20대',215,12871.28,129.4,557840,4036
'2017-04','344',' 성균관대 E하우스 앞','정기','F','20대',111,3869.53,39.54,170310,1297
